post_id,claim_date,slug,url,local_path,bytes,sha256
post_0316,2025-02-26,gpt-45-is-no-gpt-5,https://garymarcus.substack.com/p/gpt-45-is-no-gpt-5,posts/2025-02-26_gpt-45-is-no-gpt-5.txt,3760,472c7fd5b3c3f20ca5462af63647e09b8d68592e2cb1719acb4dd0c03ba1a9ef
post_0317,2025-02-27,hot-take-gpt-45-is-a-nothing-burger,https://garymarcus.substack.com/p/hot-take-gpt-45-is-a-nothing-burger,posts/2025-02-27_hot-take-gpt-45-is-a-nothing-burger.txt,2735,b0f08a2956b74b4263e5f5990e81a24bb44a578df2eaf5b153b35fb6416e9615
post_0318,2025-03-01,openai-in-deep-trouble,https://garymarcus.substack.com/p/openai-in-deep-trouble,posts/2025-03-01_openai-in-deep-trouble.txt,3214,d6a860b739ea3bfdb8960cfd6d122818fa0e5448a866ff49922a34a8a294cff5
post_0319,2025-03-02,decoding-and-debunking-hard-forks,https://garymarcus.substack.com/p/decoding-and-debunking-hard-forks,posts/2025-03-02_decoding-and-debunking-hard-forks.txt,9313,b5f14914266b6075b0c8995250f1036a3b07d49ffdbce4db4a08b0bee2d1031c
post_0320,2025-03-03,hinton-vs-musk,https://garymarcus.substack.com/p/hinton-vs-musk,posts/2025-03-03_hinton-vs-musk.txt,1243,17759e384dc99d925f9e797dcace541a2bc9567ebac134c3813e07adad6846d0
post_0321,2025-03-04,is-elon-musk-dumb,https://garymarcus.substack.com/p/is-elon-musk-dumb,posts/2025-03-04_is-elon-musk-dumb.txt,3691,f2935cdcbc89a7ec1e4e72a5ae89954d5668cb4e21256809934fd1aa4d129428
post_0322,2025-03-05,ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,posts/2025-03-05_ezra-kleins-new-take-on-agi-and-why.txt,19601,68858c0b71b9c4706cb88055e9e157231fa2d95fafa2ced15f5558d4d64a03bb
post_0323,2025-03-09,nobel-prizes-and-the-ai-hype-hall,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall,posts/2025-03-09_nobel-prizes-and-the-ai-hype-hall.txt,3932,fea5199c97cd77d6882ca80015ec385cf44048528da5b67b370e1103070ac0a6
post_0324,2025-03-10,urgent-warning-black-mirror-has-entered,https://garymarcus.substack.com/p/urgent-warning-black-mirror-has-entered,posts/2025-03-10_urgent-warning-black-mirror-has-entered.txt,1462,1faddcb488f1336091170402db72260146ba283f22e07d0c794e96822122ce90
post_0325,2025-03-12,ai-coding-fantasy-meets-pac-man,https://garymarcus.substack.com/p/ai-coding-fantasy-meets-pac-man,posts/2025-03-12_ai-coding-fantasy-meets-pac-man.txt,3545,b2601bd8a30c7323251fe6cbce2e262f111e9bab4205ed337eb27c27cc1e5876
post_0326,2025-03-14,hype-anthropics-dario-amodei-the,https://garymarcus.substack.com/p/hype-anthropics-dario-amodei-the,posts/2025-03-14_hype-anthropics-dario-amodei-the.txt,7848,27723113d39b854545de8b95c291ca95ade9a24745fc092bc9fa46c5521aa68f
post_0327,2025-03-20,meta-pirated-at-least-101-of-my-books,https://garymarcus.substack.com/p/meta-pirated-at-least-101-of-my-books,posts/2025-03-20_meta-pirated-at-least-101-of-my-books.txt,2507,d19e00eb6589d9c6c22ed994b8c167b3a6816b3ccfcba014ef6ef22f81cfb256
post_0328,2025-03-25,musk-grok-and-rigorous-adherence,https://garymarcus.substack.com/p/musk-grok-and-rigorous-adherence,posts/2025-03-25_musk-grok-and-rigorous-adherence.txt,750,42ce24094e21f4cff891ac2daf74748894f199ba22da69e84dd599a56877c9ca
post_0329,2025-03-27,genais-day-of-reckoning-may-have,https://garymarcus.substack.com/p/genais-day-of-reckoning-may-have,posts/2025-03-27_genais-day-of-reckoning-may-have.txt,3881,e00b481dc0d57fd656c67ab9b691414c938dff3c9cad167d4c836a3fba3f0370
post_0330,2025-03-28,unwoven,https://garymarcus.substack.com/p/unwoven,posts/2025-03-28_unwoven.txt,1896,116b232bfb205bf6b8d59393613eff80a022a683d1d1c848718ec12b9ff08eb3
post_0331,2025-04-01,breaking-gpt-5-news,https://garymarcus.substack.com/p/breaking-gpt-5-news,posts/2025-04-01_breaking-gpt-5-news.txt,660,5ccd307afa3ea6c397c99a25d041ada664b4e6c15ef7f8f88c38c599a9eb0d78
post_0332,2025-04-02,ai-has-sort-of-passed-the-turing,https://garymarcus.substack.com/p/ai-has-sort-of-passed-the-turing,posts/2025-04-02_ai-has-sort-of-passed-the-turing.txt,6556,a5df62be3f3b788200cb1ae99c6c768d4f8edee72050d3e51e123454e365c483
post_0333,2025-04-03,did-an-llm-help-write-trumps-trade,https://garymarcus.substack.com/p/did-an-llm-help-write-trumps-trade,posts/2025-04-03_did-an-llm-help-write-trumps-trade.txt,869,321c3fcf4432b29fdf845932de384357aadac59833f606f8568900517f68dd09
post_0334,2025-04-03,questions-about-president-trump-from,https://garymarcus.substack.com/p/questions-about-president-trump-from,posts/2025-04-03_questions-about-president-trump-from.txt,4987,a544d41f963b760c32610adf41fe47d6a8fd298c0e1e2948425ae2e4cfe63fd9
post_0335,2025-04-04,april-fools-bring-may-hallucinations,https://garymarcus.substack.com/p/april-fools-bring-may-hallucinations,posts/2025-04-04_april-fools-bring-may-hallucinations.txt,2242,91d4f274454c89184b735a3440f003f7cd675b4dd73374de77d7b48536105b97
post_0336,2025-04-06,reports-of-llms-mastering-math-have,https://garymarcus.substack.com/p/reports-of-llms-mastering-math-have,posts/2025-04-06_reports-of-llms-mastering-math-have.txt,7250,f1cad2c0dd21ba37d192735c8ae3aecee8ca32e443ee94811f225aa90f3fe727
post_0337,2025-04-07,breaking-bill-that-would-have-blocked,https://garymarcus.substack.com/p/breaking-bill-that-would-have-blocked,posts/2025-04-07_breaking-bill-that-would-have-blocked.txt,891,8afcf8ed3dd74c3ea5948fcf224051065b4cca03bdbe5b87e4e7b50eb9d0cd46
post_0338,2025-04-07,deep-learning-deep-scandal,https://garymarcus.substack.com/p/deep-learning-deep-scandal,posts/2025-04-07_deep-learning-deep-scandal.txt,4701,3b4f7e88da4d5c23e604a55ca51e4a6ecd459bf5ffb85d832b0cdcc70b64d1e5
post_0339,2025-04-10,poor-roi-for-genai,https://garymarcus.substack.com/p/poor-roi-for-genai,posts/2025-04-10_poor-roi-for-genai.txt,713,1b630b5e1d6b52bd3d2525a74685af008770f3d9822a454ef5fc8df1e3cc513a
post_0340,2025-04-11,one-giant-leap-towards-authoritarian,https://garymarcus.substack.com/p/one-giant-leap-towards-authoritarian,posts/2025-04-11_one-giant-leap-towards-authoritarian.txt,402,ff68d4c251413f9ace22b613860605ca29ba382fa32a2c5af1974ede68c1cc39
post_0341,2025-04-15,sam-altmans-attitude-problem,https://garymarcus.substack.com/p/sam-altmans-attitude-problem,posts/2025-04-15_sam-altmans-attitude-problem.txt,1233,1f6dcc558f782b71b043f07cda62083670460f3471d2bf11f4efd15b6316b80f
post_0342,2025-04-16,altman-vs-musk-cage-match,https://garymarcus.substack.com/p/altman-vs-musk-cage-match,posts/2025-04-16_altman-vs-musk-cage-match.txt,831,819102b57bc9594656b7605b5be7c3f6e842e1cc29c7e33aa20ef070da1ead96
post_0343,2025-04-16,those-claiming-were-mere-months-away,https://garymarcus.substack.com/p/those-claiming-were-mere-months-away,posts/2025-04-16_those-claiming-were-mere-months-away.txt,1797,77898f9371dd267f03cc5dc8d5e1b5ad6a3a436ad85f1bfa5f3fbd79d87e41b5
post_0344,2025-04-17,dear-elon-musk-here-are-five-things,https://garymarcus.substack.com/p/dear-elon-musk-here-are-five-things,posts/2025-04-17_dear-elon-musk-here-are-five-things.txt,11898,bb472c5dd274a7ab23012303f198811e993956c629540026d99fc6e581922834
post_0345,2025-04-17,openais-o3-and-tyler-cowens-misguided,https://garymarcus.substack.com/p/openais-o3-and-tyler-cowens-misguided,posts/2025-04-17_openais-o3-and-tyler-cowens-misguided.txt,9281,a0ac23f86d93753fd2f003517aa744f774360d9b0a66bf311c35050f7ac492f0
post_0346,2025-04-23,openais-dirty-december-o3-demo-doesnt,https://garymarcus.substack.com/p/openais-dirty-december-o3-demo-doesnt,posts/2025-04-23_openais-dirty-december-o3-demo-doesnt.txt,4154,9c5458f75cfa68c63cdd95fc93387f3b1e36a760ee70aea750cbcd82dffed11f
post_0347,2025-04-25,new-adventures-in-ai-hype-our-language,https://garymarcus.substack.com/p/new-adventures-in-ai-hype-our-language,posts/2025-04-25_new-adventures-in-ai-hype-our-language.txt,4328,ead20c8dd166fefca40f3051a8b6ff113977fc2e0baa84cf6a9f96be3a1df226
post_0348,2025-05-03,the-latest-ai-scaling-graph-and-why,https://garymarcus.substack.com/p/the-latest-ai-scaling-graph-and-why,posts/2025-05-03_the-latest-ai-scaling-graph-and-why.txt,9661,c8accbf82cfafc8564d9c5e6f807d1b200b86ba71c18c360ac89ec9dff9170f9
post_0349,2025-05-05,why-do-large-language-models-hallucinate,https://garymarcus.substack.com/p/why-do-large-language-models-hallucinate,posts/2025-05-05_why-do-large-language-models-hallucinate.txt,8448,2951c948f6a3168ae3b209fbfe67561ae1ed1120026ab4d68c783101c495bbcf
post_0350,2025-05-06,technology-review-jumps-the-shark,https://garymarcus.substack.com/p/technology-review-jumps-the-shark,posts/2025-05-06_technology-review-jumps-the-shark.txt,1337,bf217859909f1731a97b5e57eaac2cf46a1f5dc835d6e285c839705a2cb80027
post_0351,2025-05-07,all-your-data-belong-to-us,https://garymarcus.substack.com/p/all-your-data-belong-to-us,posts/2025-05-07_all-your-data-belong-to-us.txt,2802,c4605f471e6df264a83b557e9334e4d237770329082b5b9cf1430801e3e26c55
post_0352,2025-05-08,everyone-is-cheating-their-way-through,https://garymarcus.substack.com/p/everyone-is-cheating-their-way-through,posts/2025-05-08_everyone-is-cheating-their-way-through.txt,3491,8c0662dae35c5a1c8a96b03d697f2d602eaf5e4a77fb72ad8b78cf602ac26e27
post_0353,2025-05-10,the-pope-gets-it,https://garymarcus.substack.com/p/the-pope-gets-it,posts/2025-05-10_the-pope-gets-it.txt,577,aba78d0c7ae840ade2a9414a8c1a4b00615525ab4be6b8ebc306eecb7c156ae0
post_0354,2025-05-10,the-secret-to-agi-in-4-pages,https://garymarcus.substack.com/p/the-secret-to-agi-in-4-pages,posts/2025-05-10_the-secret-to-agi-in-4-pages.txt,1486,53f9a2f44d37d6edd920fc910ccb997119a837dfc432da2faf24f2a2d8e6a2cc
post_0355,2025-05-12,chatgpt-blows-mapmaking-101,https://garymarcus.substack.com/p/chatgpt-blows-mapmaking-101,posts/2025-05-12_chatgpt-blows-mapmaking-101.txt,2183,da19d3a2cc98270703ba1f9c9bc9438465bbc522227a4f1e8267282752acf67b
post_0356,2025-05-14,when-it-comes-to-ai-policy-congress,https://garymarcus.substack.com/p/when-it-comes-to-ai-policy-congress,posts/2025-05-14_when-it-comes-to-ai-policy-congress.txt,10312,4c911f9127df55cd748f61016ba6363819789b00b6b74c8cd5b14ba625586586
post_0357,2025-05-15,has-grok-lost-its-mind-and-mind-melded,https://garymarcus.substack.com/p/has-grok-lost-its-mind-and-mind-melded,posts/2025-05-15_has-grok-lost-its-mind-and-mind-melded.txt,1898,32a0712f2f4167cff9c945df31672a6f74340f6ebba2bfe83f9191757fc4cdd1
post_0358,2025-05-16,two-years-ago-today-in-ai-history,https://garymarcus.substack.com/p/two-years-ago-today-in-ai-history,posts/2025-05-16_two-years-ago-today-in-ai-history.txt,8920,f3b0b1a8423baa33ea0b2ad2ee936b199f805a3bde3336ea74df71fd951ebe7e
post_0359,2025-05-17,self-modern-post-parody,https://garymarcus.substack.com/p/self-modern-post-parody,posts/2025-05-17_self-modern-post-parody.txt,2136,b1fbde69746bbf0f23e67a79f99571626bc2a1e93e7bb59a84171074a911adf0
post_0360,2025-05-19,ai-may-have-just-influenced-argentinas,https://garymarcus.substack.com/p/ai-may-have-just-influenced-argentinas,posts/2025-05-19_ai-may-have-just-influenced-argentinas.txt,1022,6fa4c559305f7e7fb187dc433c3706c1a2221f4e1003fa1570f79381d56c3ad6
post_0361,2025-05-19,scaling-is-over-the-bubble-may-be,https://garymarcus.substack.com/p/scaling-is-over-the-bubble-may-be,posts/2025-05-19_scaling-is-over-the-bubble-may-be.txt,4084,0ce69e3a56d1f2d3be2cbf0059abdfe0963f473bd58c429d3a8fe31748aa7d44
post_0362,2025-05-22,the-ai-2027-scenario-how-realistic,https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic,posts/2025-05-22_the-ai-2027-scenario-how-realistic.txt,25128,57f530df562860cde36643957ab20c537e9bdc9c5f1ca1863ad5e53b8d40d1b2
post_0363,2025-05-23,black-mirror-was-a-warmup-act,https://garymarcus.substack.com/p/black-mirror-was-a-warmup-act,posts/2025-05-23_black-mirror-was-a-warmup-act.txt,1854,1aa113b8a653ae71e7bf5a9c124ba6c2722329cab79c533863f0b064118bc917
post_0364,2025-05-24,ai-literacy-hallucinations-and-the,https://garymarcus.substack.com/p/ai-literacy-hallucinations-and-the,posts/2025-05-24_ai-literacy-hallucinations-and-the.txt,2573,465a06565f132988e622f5465e5146eea1148bf6705cbf8cbefcbecdbab2e040
post_0365,2025-06-17,five-quick-updates-about-that-apple,https://garymarcus.substack.com/p/five-quick-updates-about-that-apple,posts/2025-06-17_five-quick-updates-about-that-apple.txt,4247,24c3f77dbc9747b7c180eaec45ff1acf33edadb98ec5bbc6b5f7e133092ce18b
post_0366,2025-06-17,seven-replies-to-the-viral-apple,https://garymarcus.substack.com/p/seven-replies-to-the-viral-apple,posts/2025-06-17_seven-replies-to-the-viral-apple.txt,9541,d1d7d157beaf9879f86e21ed0b93a02d2ae11d5949bb4b8160845760a26d51ea
post_0367,2025-06-21,1984-but-with-llms,https://garymarcus.substack.com/p/1984-but-with-llms,posts/2025-06-21_1984-but-with-llms.txt,3993,b4b2b2fd64b2ffd89e2fa7d3eb5ba05350efeda7ea3559a68a62d5a7cca3021a
post_0368,2025-06-23,llms-dishonest-unpredictable-and,https://garymarcus.substack.com/p/llms-dishonest-unpredictable-and,posts/2025-06-23_llms-dishonest-unpredictable-and.txt,9054,42be12f14657a9e5fee1e6e86b3faada619bd57e4790a94966b93642471c9a49
post_0369,2025-06-25,image-generation-still-crazy-after,https://garymarcus.substack.com/p/image-generation-still-crazy-after,posts/2025-06-25_image-generation-still-crazy-after.txt,5598,13a6cab4c5f9b2593468dca103e8c5a45c8cc1ce23c1897611dfdfbddfb73180
post_0370,2025-07-01,alphageometry2-impressive-accomplishment,https://garymarcus.substack.com/p/alphageometry2-impressive-accomplishment,posts/2025-07-01_alphageometry2-impressive-accomplishment.txt,12258,b8080ce6cb87609c8a7baf08fb872b4f6787028b5eb0b3deab36fae734746d4e
post_0371,2025-07-03,a-knockout-blow-for-llms,https://garymarcus.substack.com/p/a-knockout-blow-for-llms,posts/2025-07-03_a-knockout-blow-for-llms.txt,10252,99ca5397f319cc8a4826f79ad119e6dde8dcfd2ae24eb7c3eb606f569fc6e619
post_0372,2025-07-04,botshit-gone-wild,https://garymarcus.substack.com/p/botshit-gone-wild,posts/2025-07-04_botshit-gone-wild.txt,2579,0c89d98628fef93f9896efc0fb56150ece7a44ea71842c1f5e6255aa53839582
post_0373,2025-07-09,are-llms-starting-to-become-a-sentient,https://garymarcus.substack.com/p/are-llms-starting-to-become-a-sentient,posts/2025-07-09_are-llms-starting-to-become-a-sentient.txt,5687,8b820aeddd415d57259c8e0579abf24727267d40ddf00d9fe1790e0cd6842625
post_0374,2025-07-09,scott-alexanders-misleading-victory,https://garymarcus.substack.com/p/scott-alexanders-misleading-victory,posts/2025-07-09_scott-alexanders-misleading-victory.txt,7119,d925fa53db1be3015a1f0a67c6c7bf534d0acd8bcc3eedce338b9eabcfd07423
post_0375,2025-07-10,breaking-news-ai-coding-may-not-be,https://garymarcus.substack.com/p/breaking-news-ai-coding-may-not-be,posts/2025-07-10_breaking-news-ai-coding-may-not-be.txt,3216,20a8435243000b57b260912925596d3c1cc415d5ee72b48bd9012106762080da
post_0376,2025-07-11,bad-actors-are-grooming-llms-to-produce,https://garymarcus.substack.com/p/bad-actors-are-grooming-llms-to-produce,posts/2025-07-11_bad-actors-are-grooming-llms-to-produce.txt,9017,0903c1458ffd393d12d24559b7e2ea183f33f3ee4b87b4a68b917df76d9e9e9b
post_0377,2025-07-13,how-o3-and-grok-4-accidentally-vindicated,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt,30137,c66345dda10d5463fea096046c317c1b0b0251a6612833be3d5aa698a5314ba1
post_0378,2025-07-15,why-my-pdoom-has-risen-dramatically,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt,10139,a7c9892827ad4fb24c5ba0de3b2d4be67be382a6136d29f41d98c11ce590013c
post_0379,2025-07-17,sex-violence-and-ethics-trying-to,https://garymarcus.substack.com/p/sex-violence-and-ethics-trying-to,posts/2025-07-17_sex-violence-and-ethics-trying-to.txt,777,ee321a40936d723cf84509e80ade9e80ec01e43216acf3494027ce155cbd61fd
post_0380,2025-07-22,deepmind-and-openai-achieve-imo-gold,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,posts/2025-07-22_deepmind-and-openai-achieve-imo-gold.txt,14479,055641619fa0558b7319207bb876583eaff27efc90e6735742a19c8d258b393f
post_0381,2025-07-27,what-to-expect-when-youre-expecting-62e,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt,5195,028eddfbb1f55287118bf70fa71f53952dae41e6f1248d26e5bdf6900491fee6
post_0382,2025-08-03,ai-agents-have-so-far-mostly-been,https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been,posts/2025-08-03_ai-agents-have-so-far-mostly-been.txt,10305,7cd5e9c08e86379355816181522faafa30e5e46fb7ad65a4a4ef808bfacaf017
post_0383,2025-08-04,slopocalypse-now,https://garymarcus.substack.com/p/slopocalypse-now,posts/2025-08-04_slopocalypse-now.txt,2752,ac65b8d645a25beae1b31fe6c4062ad9a7aa4cde7f1be8aa27bd008fd117659a
post_0384,2025-08-07,gpt-5-hot-take,https://garymarcus.substack.com/p/gpt-5-hot-take,posts/2025-08-07_gpt-5-hot-take.txt,1510,dba97c4be36b8c777954223b746b508cbd7e7cf6a442017ab678bfbb9945dbb5
post_0385,2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt,14287,5cbe22e3a04efa73f68dcb2f1b69712f6e55659d75ace5e4b24b68f96033b54b
post_0386,2025-08-12,llms-are-not-like-you-and-meand-never,https://garymarcus.substack.com/p/llms-are-not-like-you-and-meand-never,posts/2025-08-12_llms-are-not-like-you-and-meand-never.txt,10414,492368f24c3a3808a56243dda2b20d8d5eef4b762334bbf7ce2da929d6b49b21
post_0387,2025-08-14,openais-waterloo,https://garymarcus.substack.com/p/openais-waterloo,posts/2025-08-14_openais-waterloo.txt,8666,5d685967eaf5b96d04c13a6b119ddd86499c64a7ba43b6c9f13bf980c843882c
post_0388,2025-08-17,llms-coding-agents-security-nightmare,https://garymarcus.substack.com/p/llms-coding-agents-security-nightmare,posts/2025-08-17_llms-coding-agents-security-nightmare.txt,18151,78abdfbf5d542abcd3f81b1e6718fe9c6d44980a72491afa18a127d9127a7892
post_0389,2025-08-18,things-are-so-desperate-at-openai,https://garymarcus.substack.com/p/things-are-so-desperate-at-openai,posts/2025-08-18_things-are-so-desperate-at-openai.txt,3372,d619645891eb07af163d9571375e47fb1c94cbfe24b0d6646b791f5a8243bdf2
post_0390,2025-08-20,is-this-the-moment-when-the-generative,https://garymarcus.substack.com/p/is-this-the-moment-when-the-generative,posts/2025-08-20_is-this-the-moment-when-the-generative.txt,1738,ba219616f1aee487a0452f4c3411864cd724c86e1701036e64d51b56e5de7778
post_0391,2025-08-23,ai-layoffs-productivity-and-the-klarna,https://garymarcus.substack.com/p/ai-layoffs-productivity-and-the-klarna,posts/2025-08-23_ai-layoffs-productivity-and-the-klarna.txt,2442,7f322c5afd3f2e9cccc516fb0a09450c10c9251506944bca11c28d6baadaf422
post_0392,2025-08-27,what-scaling-does-and-doesnt-buy,https://garymarcus.substack.com/p/what-scaling-does-and-doesnt-buy,posts/2025-08-27_what-scaling-does-and-doesnt-buy.txt,3070,0728e6485e4016d9487526d9771405eb36c60c3451f6e44e36f0ee40cd32cca1
post_0393,2025-08-31,spinal-tap-meets-john-malkovich,https://garymarcus.substack.com/p/spinal-tap-meets-john-malkovich,posts/2025-08-31_spinal-tap-meets-john-malkovich.txt,3701,04e60b205773a1f25f8fdea73885f16f696e082ebd01a3445d8b12341036cf22
post_0394,2025-09-03,scaling-hasnt-gotten-us-to-agi-or,https://garymarcus.substack.com/p/scaling-hasnt-gotten-us-to-agi-or,posts/2025-09-03_scaling-hasnt-gotten-us-to-agi-or.txt,389,183c7b554c6343a9ae6b1773056df503b598867856aa7a620bd3757eec6ac89e
post_0395,2025-09-05,the-bad-news-ai-is-going-pretty-much,https://garymarcus.substack.com/p/the-bad-news-ai-is-going-pretty-much,posts/2025-09-05_the-bad-news-ai-is-going-pretty-much.txt,2389,9863db705ab626c62c84f600d2965dd7e492fc68592020526e2b973d6d89dc0c
post_0396,2025-09-07,openais-future-foretold,https://garymarcus.substack.com/p/openais-future-foretold,posts/2025-09-07_openais-future-foretold.txt,2025,086dda2600e97e272f8a6422f74012f98b3eb3dc42d55e7630cd3b7571616f67
post_0397,2025-09-10,alan-kay-alan-turing-and-your-truly,https://garymarcus.substack.com/p/alan-kay-alan-turing-and-your-truly,posts/2025-09-10_alan-kay-alan-turing-and-your-truly.txt,531,a51f745b9a864ec385d4725ce33e51ca52db0ab95be854dc73e2e2a8328560a8
post_0398,2025-09-11,peak-bubble,https://garymarcus.substack.com/p/peak-bubble,posts/2025-09-11_peak-bubble.txt,2965,e220423f818e1db861697fc82c6378760836bbaae54bf751c1b4c2315418b418
post_0399,2025-09-17,if-anyone-builds-it-does-everybody,https://garymarcus.substack.com/p/if-anyone-builds-it-does-everybody,posts/2025-09-17_if-anyone-builds-it-does-everybody.txt,438,3baa19e5f70ec8d6cfdd38c45ba873d762ddfcc410fec62f0f8d483ee770cd00
post_0400,2025-09-22,ai-red-lines-we-should-not-cross,https://garymarcus.substack.com/p/ai-red-lines-we-should-not-cross,posts/2025-09-22_ai-red-lines-we-should-not-cross.txt,944,9b16c26e26de81410ff0f03896d22fc7a4d7d4a0e36d0d93a1ca25cbde45909a
post_0401,2025-09-24,why-is-the-roi-on-generative-ai-so,https://garymarcus.substack.com/p/why-is-the-roi-on-generative-ai-so,posts/2025-09-24_why-is-the-roi-on-generative-ai-so.txt,594,60622ddbfb75fd4de85fbf20a1e6e4cca4aea2093f7068758d828a752eabbae9
post_0402,2025-09-28,game-over-for-pure-llms-even-turing,https://garymarcus.substack.com/p/game-over-for-pure-llms-even-turing,posts/2025-09-28_game-over-for-pure-llms-even-turing.txt,3240,422788e63f2aff31b7706068087baef31781d8d1a21d3091e68e51ac03387c13
post_0403,2025-09-30,sam-altman-and-copyright-then-and,https://garymarcus.substack.com/p/sam-altman-and-copyright-then-and,posts/2025-09-30_sam-altman-and-copyright-then-and.txt,350,121bffb6af48f5ef4d9f4eac202b4b3cf35f021838756341397372d28163675f
post_0404,2025-10-12,the-grand-agi-delusion,https://garymarcus.substack.com/p/the-grand-agi-delusion,posts/2025-10-12_the-grand-agi-delusion.txt,1587,11fea37b31a418390ae1f6889a232b97395ddebc4e5e7ed8d8326a1a036ab3d2
post_0405,2025-10-16,is-agi-the-right-goal-for-ai,https://garymarcus.substack.com/p/is-agi-the-right-goal-for-ai,posts/2025-10-16_is-agi-the-right-goal-for-ai.txt,5074,297822bfcbb6be9346ba2d4147a1924efb7d464c6b6715685b1bc1728c5dc7c6
post_0406,2025-10-18,the-last-few-months-have-been-devastating,https://garymarcus.substack.com/p/the-last-few-months-have-been-devastating,posts/2025-10-18_the-last-few-months-have-been-devastating.txt,1630,ec23a52fb9b6944fe6351e11897c73350e24d92688fffcea700f3a85ef1d0c4c
post_0407,2025-10-22,five-signs-that-generative-ai-is,https://garymarcus.substack.com/p/five-signs-that-generative-ai-is,posts/2025-10-22_five-signs-that-generative-ai-is.txt,1714,560a78b49cc9a6c79bc80f4c19d2e7292af9852be0cc4b9a204693d6ae916fb9
post_0408,2025-10-22,is-vibe-coding-dying,https://garymarcus.substack.com/p/is-vibe-coding-dying,posts/2025-10-22_is-vibe-coding-dying.txt,1334,5d578c06b7b8e9f2d1509bad43c2c23b8d8c4d5db74c0b7ccd231d7d2a0a8947
post_0409,2025-10-27,could-china-devastate-the-us-without,https://garymarcus.substack.com/p/could-china-devastate-the-us-without,posts/2025-10-27_could-china-devastate-the-us-without.txt,4770,56cc569060046de815ad17047816054af030f95f4523b97d9ece680b38aa1fde
post_0410,2025-11-02,too-big-to-fail,https://garymarcus.substack.com/p/too-big-to-fail,posts/2025-11-02_too-big-to-fail.txt,810,257ac308ca178861e9dea4aafda7c8020500f237631bdbf2a1ff0172c03a0c52
post_0411,2025-11-06,if-you-thought-the-2008-bank-bailout,https://garymarcus.substack.com/p/if-you-thought-the-2008-bank-bailout,posts/2025-11-06_if-you-thought-the-2008-bank-bailout.txt,3049,3e407409ffce0d9c17e392412f6a7916791c6b5a07c26b753e4cec400d4c8a45
post_0412,2025-11-07,sam-altmans-pants-are-totally-on,https://garymarcus.substack.com/p/sam-altmans-pants-are-totally-on,posts/2025-11-07_sam-altmans-pants-are-totally-on.txt,2865,26266f743ff7b20b2710f640b1cc02bfacea0e21652be83d30126bcd1afd9bce
post_0413,2025-11-11,5-recent-ominous-signs-for-generative,https://garymarcus.substack.com/p/5-recent-ominous-signs-for-generative,posts/2025-11-11_5-recent-ominous-signs-for-generative.txt,358,10723883019624e908dbb33b7f860f1e6b85dd88e62089bc9f0cd44e4374f042
post_0414,2025-11-18,generative-ais-crippling-and-widespread,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread,posts/2025-11-18_generative-ais-crippling-and-widespread.txt,27257,4c66f42efaa6386e31703bef2f9011daf560941c762299ec7611a75fbd846682
post_0415,2025-11-19,hot-take-on-googles-gemini-3,https://garymarcus.substack.com/p/hot-take-on-googles-gemini-3,posts/2025-11-19_hot-take-on-googles-gemini-3.txt,1380,abbf5dd4cf71aab03e25fb8db40da760a34f5834fceec264f619ae40fc37ea6e
post_0416,2025-11-19,mayday-the-white-house-is-attempting,https://garymarcus.substack.com/p/mayday-the-white-house-is-attempting,posts/2025-11-19_mayday-the-white-house-is-attempting.txt,2010,b36fa40c48eda95e2d1338e4829698b3fdbf0310400be71501bfb4558aa96c24
post_0417,2025-11-20,nvidias-earnings-report-and-the-calculus,https://garymarcus.substack.com/p/nvidias-earnings-report-and-the-calculus,posts/2025-11-20_nvidias-earnings-report-and-the-calculus.txt,599,21f8c749ad4bd0c693067016debea184c9deacb71489c9862b4132a9ffec43b0
post_0418,2025-11-21,breaking-the-ai-2027-doomsday-scenario,https://garymarcus.substack.com/p/breaking-the-ai-2027-doomsday-scenario,posts/2025-11-21_breaking-the-ai-2027-doomsday-scenario.txt,3143,1bd69c4fe9b0668b50328c679470542fbddb95175daf1c4e0e321754e252f31e
post_0419,2025-11-23,chatgpt-and-delusions-an-important,https://garymarcus.substack.com/p/chatgpt-and-delusions-an-important,posts/2025-11-23_chatgpt-and-delusions-an-important.txt,790,99e4d64d1e9271986cc954d9a1bb0ea9b0edddafac72e31a2b42303e971d41d4
