theme3_id,cluster2_id,target_mode,claim_type_mode,first_date,last_date,occurrences,status_at_eval,confidence,as_of_date,theme_reason,theme_sources,representative_quote
theme3_cb87e9ec1415,cluster2_17dc3911c496,agi,causal,2023-02-16,2023-02-16,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"This seems like a really bad idea.) But we are not, per se, here to debate whether or not AGI will lead to the fall of civilization (not today, anyway); back to our original question of when it might arrive."
theme3_cb87e9ec1415,cluster2_874f173e3c1f,agi,causal,2023-04-25,2023-04-25,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"Getting GPT-5 first will therefore not directly bring China or US to AGI first, per Premise 2."
theme3_cb87e9ec1415,cluster2_c7cc3adb7044,agi,causal,2023-08-27,2023-08-27,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"You're here, in Brooklyn. 2 At the opposite extreme, Yudkowsky claims that AGI will kill us all by default, because superintelligence will by default dominate us and harvest our atoms; this too seems like a rather large assumption that is far from proven, a possibility but not demonstrably a default,"
theme3_cb87e9ec1415,cluster2_69be444f81b4,agi,causal,2023-10-18,2023-10-18,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"Decades from now, they will be recognized as the first true examples of AGI, just as the 1945 ENIAC is now recognized as the first true general-purpose electronic computer.” Agüera y Arcas and Norvig describe the ways in which large language models (LLMs) can carry out tasks for which they were not specifically trained; they claim that this ability is key to being an AGI; and they argue that therefore the kernel of AGI has been achieved."
theme3_cb87e9ec1415,cluster2_228113d95d9a,agi,causal,2024-03-30,2024-03-30,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"If they are wrong, the net effect will be to delay AGI, because their project will siphon away talent from other approaches – just as it already has, but more so."
theme3_cb87e9ec1415,cluster2_b56d3d22fec9,agi,causal,2025-03-05,2025-03-05,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"But it is like thinking that the earth is at the center of the universe to think that it will all happen right now just where we are standing, just because LLMs are more impressive than many people initially expected. § Speculating about the arrival of AGI used to be just an “academic” question, a curiosity for philosophers and other interested parties to contemplate, but it is no longer."
theme3_cb87e9ec1415,cluster2_5a79c7de3e7c,agi,causal,2025-06-25,2025-06-25,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"AGI this ain’t. § There’s always a better model. o3 does better on some of the examples in my original article, but still can’t do my new (hence not previously discussed) example of the woman and the watch: And when I asked ChatGPT to draw a a tree on top of monkey — in the spirit of horse rides astronaut , but using new words in order to avoid any specific training relative to my prior, notorious example — I encountered this surreal dialogue."
theme3_cb87e9ec1415,cluster2_1f7c47d311dd,agi,causal,2025-12-23,2025-12-23,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"Silicon Valley and The White House appear to be completely smitten with large language models, rebuilding the world around the hope that LLMs will lead to artificial general intelligence, and a radically redefined economy."
theme3_cefbd7e78334,cluster2_446eed0d8f6d,llms,descriptive,2023-08-13,2023-08-13,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"A lawyer who used ChatGPT for legal research was excoriated by a judge, and basically had to promise, in writing, never to do so again in an unsupervised way."
theme3_cefbd7e78334,cluster2_706b8743785d,llms,descriptive,2025-05-22,2025-05-22,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Agent 3, “augmenting the AI’s text-based scratchpad (chain of thought) with a higher-bandwidth thought process (neuralese recurrence and memory)” is pegged to arrive just 3 months later (never mind that GPT-5, still not here, has taken well over two years)."
theme3_cefbd7e78334,cluster2_7d2e98f1bc98,llms,descriptive,2026-01-06,2026-01-06,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Using massive numbers of humans (exact numbers unknown), GenAI companies perpetually put band-aids that they never disclose on top of their LLMs, based on human corrections, fixing each new problem as it arises."
theme3_d1fa2955645a,cluster2_af41a1944010,llms,causal,2024-02-06,2024-02-06,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Hallucination errors in LLMs are not a problem, because people hallucinate, too."
theme3_d1fa2955645a,cluster2_b9162075d79b,llms,causal,2025-08-04,2025-08-04,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Much worse, as Science reported today . § The problem of course is that some significant fraction of that science will be wrong, because of the inevitable tendency of LLMs to hallucinate."
theme3_d59b750b4574,cluster2_1fa4dc86a1aa,openai,normative,2024-02-11,2024-02-11,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"In asking for $7 trillion, it is pretty obvious to most that Sam Altman has jumped the shark . § Here are seven reasons why we should gather together to tell the aspiring young CEO that the world does not—and should not—revolve around him: Energy and Climate : $7 trillion worth of AI infrastructure used to full capacity would use (in precise technical terms) a metric shit ton of energy."
theme3_d59b750b4574,cluster2_d926be18ff5c,openai,normative,2025-07-13,2025-07-13,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"This essay explains what neurosymbolic AI is, why you should believe it, how deep learning advocates long fought against it, and how in 2025, OpenAI and xAI have accidentally vindicated it."
theme3_d623e8944184,cluster2_ca219014d6cb,general_ai,normative,2025-03-09,2025-03-09,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"The AI Hype Hall of Fame, as envisioned by Grok “ We should stop training scientists now."
theme3_d74dcfc359c8,cluster2_3018ca55d793,general_ai,descriptive,2023-03-18,2023-03-18,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"Here’s some first-class AI doublespeak, straight from the Ministry of Damage Control, mostly from just this past week: CNBC Headline Except when those wrong answers are not."
theme3_d74dcfc359c8,cluster2_6fc1a791be15,general_ai,descriptive,2024-12-09,2024-12-09,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"Second and third prompts returned essentially identical results, never removing the bridge. § It is, of course, dangerous to characterize the errors that an AI system has made in language that applies to human errors, and doubly dangerous to do so on the basis of a small number of examples."
theme3_d74dcfc359c8,cluster2_6efac2e4d22b,general_ai,descriptive,2025-11-19,2025-11-19,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"I urge you in the strongest possible terms to follow the links that Joe Gordon-Levitt supplied at https://linktr.ee/StopTheAIBan , so that states can protect their citizens from the many dangers of AI, short-term and long."
theme3_d8c7f3475f9e,cluster2_0e4d5a912071,ai_safety,normative,2024-02-11,2024-02-11,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Let’s not by any means abandon research in AI, altogether—I do still see great hope if we can get to more trustworthy forms of AI—butfor now we should be focusing primarily on safety and innovative new approaches, rather than rushing to scale up existing and problematic architectures to unfathomable and unpredictable consequences."
theme3_d9446e6d7328,cluster2_7c73dc024f3e,general_ai,predictive,2023-02-09,2023-02-09,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"I will always remember today (my birthday no less), February 8, 2023, as the day in which a chatbot-induced hallucination cost Alphabet $100 billion ."
theme3_d9446e6d7328,cluster2_0068b78a8af5,general_ai,predictive,2023-02-15,2023-02-15,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Meanwhile, a friend with access to Neeva.com, just ran a query about my views and got back a bio that is about 90% correct, but 10% frightening, falsely attributing to me a claim that I (noted skeptic of contemporary AI) think that “90% of jobs will be provided by AI in a few years.” (Spoiler alert: I never said any such thing)."
theme3_d9446e6d7328,cluster2_3893716b5d02,general_ai,predictive,2024-07-28,2024-07-28,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"I fully expect that the generative AI bubble will begin to burst within the next 12 months, for many reasons: • The current approach has reached a plateau • There is no killer app • Hallucinations remain • Boneheaded errors remain • Nobody has a moat • People are starting to realize all of the above."
theme3_da5470fb91d7,cluster2_6f7fc09a96c4,general_ai,predictive,2023-10-27,2023-10-27,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"I agree that if Alphabet pull the plug, there will likely be a self-driving winter across the industry (though for now players like Aurora and Waabi may still have plenty of cash)."
theme3_da5470fb91d7,cluster2_6e695ed1d096,general_ai,predictive,2024-08-03,2024-08-03,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"In a moment, though, I will tell you why the collapse of the generative AI bubble – in a financial sense – appears imminent , likely before the end of the calendar year."
theme3_da5470fb91d7,cluster2_7a89837a0a91,general_ai,predictive,2024-08-03,2024-08-03,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,I just wrote a hard-hitting essay for WIRED predicting that the AI bubble will collapse in 2025 — and now I wish I hadn’t.
theme3_da5470fb91d7,cluster2_802b22d16264,general_ai,predictive,2024-08-18,2024-08-18,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"As for whether there is an AI winter coming, time will tell."
theme3_da5470fb91d7,cluster2_25c77a574690,general_ai,predictive,2025-03-27,2025-03-27,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"For most GenAI model building companies, profits will be meager."
theme3_da5470fb91d7,cluster2_2cfff3b7fbc1,general_ai,predictive,2025-05-14,2025-05-14,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Any advantage in Generative AI (which still hasn’t remotely made a net profit, and is all still speculative) will be minimal, and short-lasting."
theme3_da5470fb91d7,cluster2_fbbd6b0d3f90,general_ai,predictive,2026-01-06,2026-01-06,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,The giant AI infrastructure plays (like Project Stargate) that he championed after his inauguration will look like an unprofitable and underused mistake.
theme3_dc8619624667,cluster2_3ebb16bd341e,openai,descriptive,2025-08-03,2025-08-03,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"One of the week’s most telling reports came from The Information , which, drawing on a scoop at OpenAI, basically affirmed what I have been saying all along (albeit without citing my earlier analyses): pure scaling is not getting us to AGI; returns are diminishing."
theme3_df801cea5953,cluster2_fa16cd8dc27a,openai,predictive,2024-06-05,2024-06-05,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"Apparently OpenAI’s internal roadmap alleged that AGI would be achieved by 2027, according to the suddenly ubiquitous Leopold Aschenbrenner (recently fired by OpenAI, previous employed by SBF), who yesterday published the math to allegedly justify it: I was going to write a Substack about how naive and problematic the graph was, but I am afraid somebody else has beaten me to it: § Well, ok I will add a few words: GPT-4 is not actually equivalent to a smart high schooler."
theme3_df801cea5953,cluster2_643d1bcedf0b,openai,predictive,2025-08-07,2025-08-07,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"Grok 4 beats it on ARC-AGI-2 results) • OpenAI conveniently forgot to include this comparison (ARC-AGI-2) in their livestream recital of benchmark progress, which left the livestream looking like marketing rather than science. • Fan will still find something to rejoince in, but GPT-5 is not the huge leap forward people long expected. • Lots of questions TBD about real-world performance. • GPT-5 is obviously not AGI."
theme3_e07ab2924ca9,cluster2_a4a5c31f5a1a,tesla,descriptive,2025-07-15,2025-07-15,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"ButI have seen enough to realize that there is a real risk, especially in the current anti-regulatory regime, that some exceptionally powerful person, Elon or otherwise, unconstrained in conventional ways, with a reckless disregard for humanity, could accidentally launch and spread an AI that deliberately or otherwise causes “ significant harm to the world ”."
theme3_e08a363477d6,cluster2_b34dc5cac6f3,ai_safety,causal,2025-01-16,2025-01-16,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"New paper at arXiv : If that’s not enough to make you nervous, there’s always this tweet from a couple days ago: Easily jailbroken AI agents that excel at mimicry but lack the capacity and imperative to evaluate the consequences of their actions are going to cause massive harm. “Mainlining them” into the veins of society , as the UK proposes to do, is a huge mistake."
theme3_e0bf578dbd19,cluster2_bb982eba86ac,general_ai,causal,2023-11-26,2023-11-26,1,mixed,medium,2026-03-02,Governance concerns are partly supported by ongoing structure changes; broader strategic claims remain partly interpretive.,https://openai.com/our-structure/;https://openai.com/foundation/,"The whole nonprofit-hybrid model, introduced in 2019 (the company was originally pure non-profit) was always a ticking time bomb, because the people trying to make money were never going to have a perfect relationship with those in the nonprofit that were charged with keeping the world safe."
theme3_e0bf578dbd19,cluster2_8aba4c39aa76,general_ai,causal,2025-11-18,2025-11-18,1,mixed,medium,2026-03-02,Governance concerns are partly supported by ongoing structure changes; broader strategic claims remain partly interpretive.,https://openai.com/our-structure/;https://openai.com/foundation/,They don’t know which moves are possible (or not) because they never induce a proper dynamic world model of the board state.
theme3_e1bb6980432f,cluster2_4739454bb728,general_ai,descriptive,2023-02-13,2023-02-13,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"In the evaluation of computational models, I have always been careful to distinguish two questions (and would urge the fields of AI and cognitive science to do the same): Is a particular model sufficient for its engineering purpose (e.g., for reasoning about the physical world)?"
theme3_e1bb6980432f,cluster2_cbdd5eff411c,general_ai,descriptive,2023-02-13,2023-02-13,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"As van den Broeck’s team put it, their results “unveil the fundamental difference between learning to reason and learning to achieve high performance on NLP [natural language processing] benchmarks using statistical features.” The problem for the neural network community is not that I have changed my goal posts, it’s that my 2012 concerns still stand."
theme3_e1bb6980432f,cluster2_1a315df08ad3,general_ai,descriptive,2023-02-14,2023-02-14,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"This week saw a formal proof by William Merrill, Alex Warstadt, and Tal Linzen arguing that “current neural LMs are not well suited” to extracting natural language semantics “without an infeasible amount of data” ."
theme3_e1bb6980432f,cluster2_fcd22bc90194,general_ai,descriptive,2023-02-18,2023-02-18,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Seven years of AI has taught us that deep learning is unpredictable, and not always human like. “Adversarial attacks” like these have shown remarkable weakness, time and again, repeatedly establishing that what deep learning systems do just isn’t the same as what people do: Partly for that reason, I always wondered whether AlphaGo really and deeply understood Go, or whether it was relying in part on massive data without true depth."
theme3_e1bb6980432f,cluster2_39324a4603a6,general_ai,descriptive,2023-11-05,2023-11-05,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"The whole self-driving cars industry is this likely to be viewed in a few years as an epic fail, crushed by outliers and AI that could not reason adequately."
theme3_e1bb6980432f,cluster2_f6b90686ec4d,general_ai,descriptive,2024-06-30,2024-06-30,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,Neurosymbolic AI has long been an underdog; in the end I expect it to come from behind and be essential.
theme3_e1bb6980432f,cluster2_a6165eb54986,general_ai,descriptive,2024-07-28,2024-07-28,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Two of the most dominant (and in my humble opinion most misguided) figures in AI, Geoffrey Hinton and Yann LeCun have, for various reasons never fully explained, fought this potential approach (and me, via endless ad hominem)—for years."
theme3_e1bb6980432f,cluster2_a4350b11b0b5,general_ai,descriptive,2024-08-01,2024-08-01,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,Symbolic systems have always been good for outliers; neural networks have always struggled with them.
theme3_e1bb6980432f,cluster2_45e0cfe248ec,general_ai,descriptive,2024-10-11,2024-10-11,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,Neurosymbolic AI — combining such machinery with neural networks – is likely a necessary condition for going forward.
theme3_e1bb6980432f,cluster2_b34f371609f1,general_ai,descriptive,2025-01-05,2025-01-05,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"There is not much reason to think that a robot could actually use such video streams in a practical sense to reliably navigate, act, and plan in the real world. § If general purpose domestic robots are a long way away, “AI agents” —AI systems that act in the world on user’s behalf—are already here to a limited degree."
theme3_e1bb6980432f,cluster2_00b9b6453624,general_ai,descriptive,2025-07-13,2025-07-13,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,Advances in neurosymbolic AI are likely to be just one part of a larger picture .
theme3_e1bb6980432f,cluster2_2a85ac0fd642,general_ai,descriptive,2025-07-13,2025-07-13,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Forever stuck in the realm of correlations, neural networks would never, with any amount of data or compute, be able to understand causal relationships-why things are the way they are-and thus perform causal reasoning."
theme3_e1bb6980432f,cluster2_bc3968d0a051,general_ai,descriptive,2025-07-13,2025-07-13,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"The core notion has always been that the two main strands of AI—neural networks and symbolic manipulation— complement each other, with different strengths and weaknesses."
theme3_e1bb6980432f,cluster2_cdae4196aa97,general_ai,descriptive,2025-07-13,2025-07-13,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"As Phil Libin put it to me, “trying to improve the results [of o3] by continuing to talk with it rarely works after the first few prompts… It’s either gonna get it right in 5 minutes, or never.” Neurosymbolic AI is not one thing, but many. o3’s use of neurosymbolic AI is very different from AlphaFold’s use of neurosymbolic AI."
theme3_e1bb6980432f,cluster2_f30633127ae4,general_ai,descriptive,2025-07-13,2025-07-13,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Over the years, many in the machine learning field derided attempts to use symbolic tools, often ridiculing them (without genuine argument) as being “not biologically plausible” or somehow (never really specified) in-principle ineffective. § Most iconic and influential among the detractors of neurosymbolic approaches has been Geoffrey Hinton."
theme3_e1bb6980432f,cluster2_5f92defa1a24,general_ai,descriptive,2025-11-18,2025-11-18,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"In fact, the leading chess AI, Stockfish , has for the last several years been a neurosymbolic hybrid model, using a neural network to evaluate moves, but a symbolic infrastructure to search moves and (if I understand the source code correctly) decide which are the possible moves to evaluate, as in this bit of C++ source code: https://github.com/official stockfish/Stockfish/blob/master/src/movegen.cpp which symbolically generates candidate moves based on a (world) model of the board."
theme3_e1bb6980432f,cluster2_fb0cee45fb61,general_ai,descriptive,2026-01-06,2026-01-06,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"In reality, others that he rarely or never cites had been concerned about the problem for years, going back to John McCarthy (one of AI’s actual godfathers) in the late 1950’s, Pat Hayes in the 1970s and 1980s and in this last two decades by my long-term collaborator Ernest Davis, literally in the same department as LeCun at NYU for the last quarter century, yet Davis’ work on commonsense reasoning is mentioned by LeCun scandalously rarely."
theme3_e35c4f9a12f0,cluster2_021ce84274ec,general_ai,normative,2023-02-18,2023-02-18,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"In adding an example, the model that generated it, a brief description of the error, and either a screenshot or the text of the example are required, and, for verification purposes, you must supply an email address, which is not published."
theme3_e38d5e6599b8,cluster2_25e43ffb3c51,general_ai,descriptive,2025-07-15,2025-07-15,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Is it possible that a poorly constructed AI fueling a worldwide fleet of robots could go truly, horribly wrong?"
theme3_e8ec12058b83,cluster2_aeb9331d0864,general_ai,predictive,2024-03-10,2024-03-10,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"It has flitted from fad to fad decade by decade, always promising the moon, and only occasionally delivering” Still true. “In November 2020, Hinton told MIT Technology Review that “deep learning is going to be able to do everything.” I seriously doubt it."
theme3_e8ec12058b83,cluster2_4bbfb4ff7e9a,general_ai,predictive,2024-08-01,2024-08-01,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,Gary Marcus has been studying natural and artificial intelligence for three decades and still lives in the hope that AI researchers will someday come to have more respect for the cognitive sciences.
theme3_e8ec12058b83,cluster2_e15a013b83e9,general_ai,predictive,2024-10-24,2024-10-24,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,There are some years where decades happen Some think automated AI scientists will make decades of discoveries in just years.
theme3_e8ec12058b83,cluster2_7b236f6e9099,general_ai,predictive,2025-04-02,2025-04-02,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"Slightly over a decade later, I think it’s fair to say that Goostman contributed nothing of lasting value to AI."
theme3_e8ec12058b83,cluster2_3b1b97b8ccf6,general_ai,predictive,2025-05-22,2025-11-21,2,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"The logic for their prediction that “superhuman AI over the next decade will exceed the Industrial Revolution”, though, is thin."
theme3_e8ec12058b83,cluster2_589cc88115b3,general_ai,predictive,2025-05-22,2025-05-22,1,unresolved,high,2026-03-02,Timeline horizon extends beyond evaluation date.,https://openai.com/index/introducing-gpt-5/,"Instead, what we really have is really a thoughtful appendix with a decent argument that we might have machines for superhuman coding by 2027, juxtaposed with a main text that is a fabulous but likely fictional yarn. § At first, I liked AI 2027 anyway."
theme3_edacd814a9aa,cluster2_f9e714f7e044,ai_safety,predictive,2023-02-14,2023-02-14,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"If you don’t get a handle on the sea of misinformation, Twitter will drown in it."
theme3_edacd814a9aa,cluster2_9a302b9fca86,ai_safety,predictive,2023-02-15,2025-12-01,3,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"It will remain turbocharged pastiche generator, and a fine tool for brainstorming, and for first drafts, but not trustworthy general intelligence. “Alignment” between what humans want and what machines do will continue to be a critical, unsolved problem ."
theme3_edacd814a9aa,cluster2_1450ca8b3a7c,ai_safety,predictive,2023-02-26,2023-02-26,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,There's also a high risk that they will be used to create misinformation at an unprecedented scale .
theme3_edacd814a9aa,cluster2_26e0189a6f88,ai_safety,predictive,2023-03-02,2023-03-02,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Already, in the 24 hours or since I posted the original example, there have been more discouraging signs that a massive misinformation mess will soon be upon us."
