canonical_id,canonical_claim,canonical_norm,category,first_date,last_date,occurrences,source_posts,source_urls,example_url
c0d8bdc7f923,"But, as for me, well… I got 99 problems I’m worried about (most especially the potential collapse of the EU AI Act, and the likely effects of AI-generated disinformation on the 2024 elections).",but as for me well i got 99 problems im worried about most especially the potential collapse of the eu ai act and the likely effects of aigenerated disinformation on the 2024 elections,other,2023-11-26,2023-11-26,1,about-that-openai-breakthrough,https://garymarcus.substack.com/p/about-that-openai-breakthrough,https://garymarcus.substack.com/p/about-that-openai-breakthrough
e7ae8249ee9f,"But, also: podcasters, if they want to grow up to be real journalists, should start asking some hard questions, too. § Update: Just after I finished drafting this essay, The New York Times published another “AGI is imminent essay”, second in about a week, this time by Kevin Roose.",but also podcasters if they want to grow up to be real journalists should start asking some hard questions too update just after i finished drafting this essay the new york times published another agi is imminent essay second in about a week this time by kevin roose,prescription,2025-03-14,2025-03-14,1,hype-anthropics-dario-amodei-the,https://garymarcus.substack.com/p/hype-anthropics-dario-amodei-the,https://garymarcus.substack.com/p/hype-anthropics-dario-amodei-the
d1ec9c473da5,"But all too often I believe that they are underestimating what humans can do and overestimating the technological readiness of current AI, which can often do large portions of a job but not the whole thing.",but all too often i believe that they are underestimating what humans can do and overestimating the technological readiness of current ai which can often do large portions of a job but not the whole thing,other,2025-08-23,2025-08-23,1,ai-layoffs-productivity-and-the-klarna,https://garymarcus.substack.com/p/ai-layoffs-productivity-and-the-klarna,https://garymarcus.substack.com/p/ai-layoffs-productivity-and-the-klarna
dd13bb332514,"But a lot of other people are scared for a different reason: they imagine that GPT-5 will be wholly different from GPT-4, not some reliability-and-truth-challenged bull in a china shop, but a full-blown artificial general intelligence (AGI).",but a lot of other people are scared for a different reason they imagine that gpt5 will be wholly different from gpt4 not some reliabilityandtruthchallenged bull in a china shop but a fullblown artificial general intelligence agi,forecast,2023-04-09,2023-04-09,1,gpt-5-and-irrational-exuberance,https://garymarcus.substack.com/p/gpt-5-and-irrational-exuberance,https://garymarcus.substack.com/p/gpt-5-and-irrational-exuberance
68c4b25b528f,"But 8 years later I doubt most people (even in AI) have ever even heard of his program, outside of my mentioning it here.",but 8 years later i doubt most people even in ai have ever even heard of his program outside of my mentioning it here,other,2023-02-11,2023-02-11,1,nonsense-on-stilts,https://garymarcus.substack.com/p/nonsense-on-stilts,https://garymarcus.substack.com/p/nonsense-on-stilts
d3a7cb19b4f2,"Building our AI policy around a fantasy that we are somehow going to crush China in LLM war (or vice versa!) is misguided. § Instead, part of the actual outcome over the next few years will be that both countries build a lot of generative AI infrastructure — quite possibly significantly more than they actually need.",building our ai policy around a fantasy that we are somehow going to crush china in llm war or vice versa is misguided instead part of the actual outcome over the next few years will be that both countries build a lot of generative ai infrastructure quite possibly significantly more than they actually need,forecast,2025-12-13,2025-12-13,1,a-deeply-implausible-premise-is-behind,https://garymarcus.substack.com/p/a-deeply-implausible-premise-is-behind,https://garymarcus.substack.com/p/a-deeply-implausible-premise-is-behind
b5e6662e972f,"(Brockman’s extended leave shocks me the most.) The board, which basically said it couldn’t trust Sam, may have had a point. § I said it before, and I will say it again: OpenAI could wind up being seen as the WeWork of AI.",brockmans extended leave shocks me the most the board which basically said it couldnt trust sam may have had a point i said it before and i will say it again openai could wind up being seen as the wework of ai,forecast,2024-08-06,2024-08-06,1,the-openai-plot-thickens,https://garymarcus.substack.com/p/the-openai-plot-thickens,https://garymarcus.substack.com/p/the-openai-plot-thickens
06f88221e588,Both 4o and o3 Are Susceptible to Grooming Our recent testing revealed that both 4o and o3 are particularly likely to exhibit LLM grooming while performing real-time searches.,both 4o and o3 are susceptible to grooming our recent testing revealed that both 4o and o3 are particularly likely to exhibit llm grooming while performing realtime searches,other,2025-07-11,2025-07-11,1,bad-actors-are-grooming-llms-to-produce,https://garymarcus.substack.com/p/bad-actors-are-grooming-llms-to-produce,https://garymarcus.substack.com/p/bad-actors-are-grooming-llms-to-produce
a4e74a40f19a,"Bluntly, we risk falling directly into Putin’s hands: § On Tuesday (or so) I have an essay coming out in Politico, about what the US Congress should do to make sure that we get to a good, rather than bad, place with AI.",bluntly we risk falling directly into putins hands on tuesday or so i have an essay coming out in politico about what the us congress should do to make sure that we get to a good rather than bad place with ai,risk,2024-04-06,2024-04-06,1,information-pollution-reaches-new,https://garymarcus.substack.com/p/information-pollution-reaches-new,https://garymarcus.substack.com/p/information-pollution-reaches-new
2b7dea6c6de3,"Big data won’t be enough to solve the problems of robotics: If you're talking about having a robot in your home—I'm still dreaming of Rosie the robot that's going to take care of my domestic situation—you can't afford for it to make mistakes. [Reinforcement learning, popular then and part of the new Google system] is very much about trial and error on an enormous scale.",big data wont be enough to solve the problems of robotics if youre talking about having a robot in your homeim still dreaming of rosie the robot thats going to take care of my domestic situationyou cant afford for it to make mistakes reinforcement learning popular then and part of the new google system is very much about trial and error on an enormous scale,limitation,2023-02-12,2023-02-12,1,whats-wrong-with-googles-new-robot,https://garymarcus.substack.com/p/whats-wrong-with-googles-new-robot,https://garymarcus.substack.com/p/whats-wrong-with-googles-new-robot
a9fefd8f8f18,"Before we can consider what might come after generative AI, we need to understand generative AI's inherent nature.",before we can consider what might come after generative ai we need to understand generative ais inherent nature,prescription,2024-07-28,2024-07-28,1,alphaproof-alphageometry-chatgpt,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt
5f7484e2990c,"Before I dive in, let me make four of my core beliefs, often misrepresented, absolutely clear: I believe that artificial general intelligence (AGI) is achievable.",before i dive in let me make four of my core beliefs often misrepresented absolutely clear i believe that artificial general intelligence agi is achievable,other,2025-12-01,2025-12-01,1,three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
2a332627a37d,"Because Altman’s company is presumably central to the future of AI and hence potentially to the future of humanity, he is likely, justifiably, to remain under a microscope, henceforth.",because altmans company is presumably central to the future of ai and hence potentially to the future of humanity he is likely justifiably to remain under a microscope henceforth,forecast,2024-01-27,2024-01-27,1,openais-got-99-problems-and-twitch,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch,https://garymarcus.substack.com/p/openais-got-99-problems-and-twitch
2490a4378a44,"Because (a) I have learned to discount industry hype and (b) as a cognitive scientist, I look at what we have, and it’s still missing a lot of prerequisites, like these: • AGI should have a reliable ability to freely generalize abstractions to new instances regardless of how similar they are to items encountered in training.",because a i have learned to discount industry hype and b as a cognitive scientist i look at what we have and its still missing a lot of prerequisites like these agi should have a reliable ability to freely generalize abstractions to new instances regardless of how similar they are to items encountered in training,prescription,2025-03-05,2025-03-05,1,ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why
5a602082bb12,"Basically Sutskever is saying that scaling (achieving improvements in AI through more chips and more data) is flattening out, and that we need new techniques; he is even open to neurosymbolic techniques, and innateness.",basically sutskever is saying that scaling achieving improvements in ai through more chips and more data is flattening out and that we need new techniques he is even open to neurosymbolic techniques and innateness,prescription,2025-12-01,2025-12-01,1,a-trillion-dollars-is-a-terrible,https://garymarcus.substack.com/p/a-trillion-dollars-is-a-terrible,https://garymarcus.substack.com/p/a-trillion-dollars-is-a-terrible
e57187bbf9ab,"Bad actors will in any case eventually be able to replicate much of GPT-4, dispensing with whatever guardrails are in place, and using knock-off systems to create whatever narratives they wish.",bad actors will in any case eventually be able to replicate much of gpt4 dispensing with whatever guardrails are in place and using knockoff systems to create whatever narratives they wish,forecast,2023-02-15,2023-02-15,1,what-to-expect-when-youre-expecting,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting
6ab9310f70c1,Backlash to Generative AI and radical deregulation will escalate .,backlash to generative ai and radical deregulation will escalate,forecast,2025-12-20,2025-12-20,1,six-or-seven-predictions-for-ai-2026,https://garymarcus.substack.com/p/six-or-seven-predictions-for-ai-2026,https://garymarcus.substack.com/p/six-or-seven-predictions-for-ai-2026
f5dcea6e70e5,Augmenting scientists versus replacing them I don’t doubt that AI built in 2026 or 2027 will be valuable to future Nobel Laureates.,augmenting scientists versus replacing them i dont doubt that ai built in 2026 or 2027 will be valuable to future nobel laureates,forecast,2025-03-09,2025-03-09,1,nobel-prizes-and-the-ai-hype-hall,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
c0a549dafcdc,"At one point, in the question period, Musk argued that Tesla was likely to contribute to AI (and solve whatever needs solving) because it would have the most data and and the compute, weak version of the implausible alt intelligence hypothesis I discussed in May .",at one point in the question period musk argued that tesla was likely to contribute to ai and solve whatever needs solving because it would have the most data and and the compute weak version of the implausible alt intelligence hypothesis i discussed in may,other,2023-02-13,2023-02-13,1,sub-optimal,https://garymarcus.substack.com/p/sub-optimal,https://garymarcus.substack.com/p/sub-optimal
5be40cad074c,"At least a dozen people thought it was real, despite my efforts to hint at the end by emphasizing the date. [As to reality, Sam today just said GPT-5 is coming in “months”; we will see.] All that said, misery loves company, and it turns out that I wasn’t the only one who mocked generative AI on April 1.",at least a dozen people thought it was real despite my efforts to hint at the end by emphasizing the date as to reality sam today just said gpt5 is coming in months we will see all that said misery loves company and it turns out that i wasnt the only one who mocked generative ai on april 1,forecast,2025-04-04,2025-04-04,1,april-fools-bring-may-hallucinations,https://garymarcus.substack.com/p/april-fools-bring-may-hallucinations,https://garymarcus.substack.com/p/april-fools-bring-may-hallucinations
888669dd5a58,"(Asimov’s laws themselves are insufficient, but if we can’t get the First, how can we believe we are even on track for AI safety at all?).",asimovs laws themselves are insufficient but if we cant get the first how can we believe we are even on track for ai safety at all,risk,2023-10-26,2023-10-26,1,a-cern-for-ai-and-the-global-governance,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance,https://garymarcus.substack.com/p/a-cern-for-ai-and-the-global-governance
e132f970f6c8,"As you will see, we still differ in our views about the technical details, but have very much converged on a picture in which there is serious risk—both short-term and long— equally serious need to have independent scientists at the table: Gary Marcus (@garymarcus), scientist, bestselling author, and entrepreneur, deeply concerned about current AI but really hoping that we might do better.",as you will see we still differ in our views about the technical details but have very much converged on a picture in which there is serious riskboth shortterm and long equally serious need to have independent scientists at the table gary marcus garymarcus scientist bestselling author and entrepreneur deeply concerned about current ai but really hoping that we might do better,forecast,2023-05-07,2023-05-07,1,ai-risks-short-term-and-longand-what,https://garymarcus.substack.com/p/ai-risks-short-term-and-longand-what,https://garymarcus.substack.com/p/ai-risks-short-term-and-longand-what
e162c19cd5af,"As Yoshua Bengio said to me in an email, passing the law will “show that you can continue having innovation while forcing some safety precautions.” At that point, maybe we can finally get down to the great deal of work still left to be done.",as yoshua bengio said to me in an email passing the law will show that you can continue having innovation while forcing some safety precautions at that point maybe we can finally get down to the great deal of work still left to be done,forecast,2024-08-20,2024-08-20,1,why-californias-ai-safety-bill-should,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should
e56d2d8e0ba1,"As we will see in a moment, people are finally pursuing a tool-driven, neurosymbolic vision like this — and getting better results than they were able to get with pure neural networks.",as we will see in a moment people are finally pursuing a tooldriven neurosymbolic vision like this and getting better results than they were able to get with pure neural networks,forecast,2025-07-13,2025-07-13,1,how-o3-and-grok-4-accidentally-vindicated,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated
60c48a1fe72d,"As such, I suspect we are indeed in almost perfect alignment as to the essence of the future except that we are slip sliding on the edges of these symbols.",as such i suspect we are indeed in almost perfect alignment as to the essence of the future except that we are slip sliding on the edges of these symbols,forecast,2023-02-16,2023-02-16,1,agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
dee7a03f5e28,"As recently as November 2023, OpenAI promised in their filing as a nonprofit exempt from income tax to make AI that that “benefits humanity … unconstrained by a need to generate financial return”.",as recently as november 2023 openai promised in their filing as a nonprofit exempt from income tax to make ai that that benefits humanity unconstrained by a need to generate financial return,prescription,2024-05-23,2024-05-23,1,scarjo-is-just-the-tip-of-the-iceberg,https://garymarcus.substack.com/p/scarjo-is-just-the-tip-of-the-iceberg,https://garymarcus.substack.com/p/scarjo-is-just-the-tip-of-the-iceberg
f9f01a364e42,"As recently as November 2023, OpenAI filed for non-profit tax exempt status, claiming that the company’s mission was to “safely benefit humanity, unconstrained by a need to generate financial return”, even as they turn over almost half their profits (if they make any) to Microsoft and seem to have back-burnered their safety work.",as recently as november 2023 openai filed for nonprofit tax exempt status claiming that the companys mission was to safely benefit humanity unconstrained by a need to generate financial return even as they turn over almost half their profits if they make any to microsoft and seem to have backburnered their safety work,risk,2024-05-26,2024-05-26,1,what-should-we-learn-from-openais,https://garymarcus.substack.com/p/what-should-we-learn-from-openais,https://garymarcus.substack.com/p/what-should-we-learn-from-openais
7d15cf90ec96,"As OpenAI themselves note, there are a number of important methodological differences, including the types of LLMs used) It should go without saying that any risk-benefit analyses that with respect to the tradeoffs involved in AI needs to reflect studies that are not just methodologically sound but also interpreted accurately.",as openai themselves note there are a number of important methodological differences including the types of llms used it should go without saying that any riskbenefit analyses that with respect to the tradeoffs involved in ai needs to reflect studies that are not just methodologically sound but also interpreted accurately,risk,2024-02-04,2024-02-04,1,when-looked-at-carefully-openais,https://garymarcus.substack.com/p/when-looked-at-carefully-openais,https://garymarcus.substack.com/p/when-looked-at-carefully-openais
bf560b1453cd,"As NYU prof Brenden Lake pointed out, the test should never have been called ARC-AGI.",as nyu prof brenden lake pointed out the test should never have been called arcagi,prescription,2024-12-22,2024-12-22,1,c39,https://garymarcus.substack.com/p/c39,https://garymarcus.substack.com/p/c39
67ec73c2cce3,"As mathematician Kevin Buzzard posted over the weekend; it’s hardly a sure thing that solving IMO problems will equate to direct progress in actual math research Eric Schmidt’s recent prediction (made before IMO 2025), that there will be AI-based “world-class mathematicians” within a year, is pure fantasy.",as mathematician kevin buzzard posted over the weekend its hardly a sure thing that solving imo problems will equate to direct progress in actual math research eric schmidts recent prediction made before imo 2025 that there will be aibased worldclass mathematicians within a year is pure fantasy,forecast,2025-07-22,2025-07-22,1,deepmind-and-openai-achieve-imo-gold,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold
f11bfc3c82bb,"As Justice Gorsuch seem to hint recently , Section 230 should not protect platforms from misinformation that their own tools generate.",as justice gorsuch seem to hint recently section 230 should not protect platforms from misinformation that their own tools generate,risk,2023-04-25,2023-04-25,1,how-china-might-crush-the-west-in,https://garymarcus.substack.com/p/how-china-might-crush-the-west-in,https://garymarcus.substack.com/p/how-china-might-crush-the-west-in
d7d117557883,"(As it happens, a 4 minute 21 second kilometer works out to be a 7 minute mile, if you ask Google nicely, it will actually give you the right answer .) The worst thing about ChatGPT’s close-but-no-cigar answer is not that it’s wrong.",as it happens a 4 minute 21 second kilometer works out to be a 7 minute mile if you ask google nicely it will actually give you the right answer the worst thing about chatgpts closebutnocigar answer is not that its wrong,forecast,2023-02-16,2023-02-16,1,scientists-please-dont-let-your-chatbots,https://garymarcus.substack.com/p/scientists-please-dont-let-your-chatbots,https://garymarcus.substack.com/p/scientists-please-dont-let-your-chatbots
61a7cefa6c94,"As I said in a blog that he quotes approvingly “we still really cannot guarantee that any given system will be honest, harmless, or helpful, rather than sycophantic, dishonest, toxic or biased.” • AI skepticism itself is worth considering as a kind of intellectual movement.",as i said in a blog that he quotes approvingly we still really cannot guarantee that any given system will be honest harmless or helpful rather than sycophantic dishonest toxic or biased ai skepticism itself is worth considering as a kind of intellectual movement,forecast,2024-12-08,2024-12-08,1,hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted
af48abd3bf66,"(As he notes the term p(doom) is itself just tongue-in-cheek shorthand, a sort of fieldwide in-joke to quickly point up some more nuanced concepts that he will treat at length.) As Englander well knows, we will never get perfect estimates, but even imperfect estimates might help guide policy decisions as we try to balance attention to short-term and long-term risks in AI.",as he notes the term pdoom is itself just tongueincheek shorthand a sort of fieldwide injoke to quickly point up some more nuanced concepts that he will treat at length as englander well knows we will never get perfect estimates but even imperfect estimates might help guide policy decisions as we try to balance attention to shortterm and longterm risks in ai,forecast,2023-08-27,2023-08-27,1,d28,https://garymarcus.substack.com/p/d28,https://garymarcus.substack.com/p/d28
c6ae378e74e0,"As Geoffrey Miller put it on X, “[Altman’s] implicit message is usually 'We need AGI to solve aging & discover longevity treatments, so if you don't support us, you'll die.” Longevity is the carrot; death is the stick. § In order to make it all plausible, Sam uses a unique combination of charm, soft-spoken personal humility and absolute confidence in outlandish claims.",as geoffrey miller put it on x altmans implicit message is usually we need agi to solve aging discover longevity treatments so if you dont support us youll die longevity is the carrot death is the stick in order to make it all plausible sam uses a unique combination of charm softspoken personal humility and absolute confidence in outlandish claims,prescription,2024-05-05,2024-05-05,1,the-sam-altman-playbook,https://garymarcus.substack.com/p/the-sam-altman-playbook,https://garymarcus.substack.com/p/the-sam-altman-playbook
d5579cc11d0b,"As for whether there is an AI winter coming, time will tell.",as for whether there is an ai winter coming time will tell,forecast,2024-08-18,2024-08-18,1,what-has-and-has-not-changed-in-the,https://garymarcus.substack.com/p/what-has-and-has-not-changed-in-the,https://garymarcus.substack.com/p/what-has-and-has-not-changed-in-the
a0bcb45521f0,"As ever, LLM developers are unlikely to be held to account.",as ever llm developers are unlikely to be held to account,other,2024-03-14,2024-03-14,1,the-year-of-the-big-balled-rat,https://garymarcus.substack.com/p/the-year-of-the-big-balled-rat,https://garymarcus.substack.com/p/the-year-of-the-big-balled-rat
8b34228284d9,"As AI comes to have more power in society, AI skepticism becomes an increasingly important counterweight, and we should all want AI skepticism to be done right.",as ai comes to have more power in society ai skepticism becomes an increasingly important counterweight and we should all want ai skepticism to be done right,prescription,2024-12-08,2024-12-08,1,hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted
fa75a8e312b6,Arvind Narayanan @random_walker The bot's behavior has enough differences from ChatGPT that it can't be the same underlying model.,arvind narayanan randomwalker the bots behavior has enough differences from chatgpt that it cant be the same underlying model,limitation,2023-02-20,2023-02-20,1,why-is-bing-so-reckless,https://garymarcus.substack.com/p/why-is-bing-so-reckless,https://garymarcus.substack.com/p/why-is-bing-so-reckless
c4b428eede5b,"Anything that goes wrong, from AI-fueled cybercrime to bioweapons attacks facilitated by AI to teen suicides apparently linked to GenAI will be on his hands, and his reputation.",anything that goes wrong from aifueled cybercrime to bioweapons attacks facilitated by ai to teen suicides apparently linked to genai will be on his hands and his reputation,forecast,2025-12-12,2025-12-12,1,a-sad-day-for-america,https://garymarcus.substack.com/p/a-sad-day-for-america,https://garymarcus.substack.com/p/a-sad-day-for-america
b08bd2b29ea8,Anyone who thinks about how AI is used should know about it—especially as we are about to head into an era of ubiquitous yet fallible AI.,anyone who thinks about how ai is used should know about itespecially as we are about to head into an era of ubiquitous yet fallible ai,prescription,2023-01-31,2023-01-31,1,the-cnet-fake-news-fiasco-autopilot,https://garymarcus.substack.com/p/the-cnet-fake-news-fiasco-autopilot,https://garymarcus.substack.com/p/the-cnet-fake-news-fiasco-autopilot
b095a83d36ca,"Any one of them would mean we need a real paradigm shift, if we are to get to AGI.",any one of them would mean we need a real paradigm shift if we are to get to agi,prescription,2023-02-14,2023-02-14,1,what-game-over-for-the-latest-paradigm,https://garymarcus.substack.com/p/what-game-over-for-the-latest-paradigm,https://garymarcus.substack.com/p/what-game-over-for-the-latest-paradigm
99126ecba62d,"Any advantage in Generative AI (which still hasn’t remotely made a net profit, and is all still speculative) will be minimal, and short-lasting.",any advantage in generative ai which still hasnt remotely made a net profit and is all still speculative will be minimal and shortlasting,forecast,2025-05-14,2025-05-14,1,when-it-comes-to-ai-policy-congress,https://garymarcus.substack.com/p/when-it-comes-to-ai-policy-congress,https://garymarcus.substack.com/p/when-it-comes-to-ai-policy-congress
cc3e986c1e52,"Another recent study on multiplication, replicates the weakness once again. even with the recent model o1-mini. 1 Every red cell in this graph (e.g, multiplying 20 digit numbers by 19 digit numbers 2 ) is failure to generalize, even after immense amounts of training data: On a good scientific calculator, every single number would be in green. • AGI should have reliable ability to reason over abstractions.",another recent study on multiplication replicates the weakness once again even with the recent model o1mini 1 every red cell in this graph eg multiplying 20 digit numbers by 19 digit numbers 2 is failure to generalize even after immense amounts of training data on a good scientific calculator every single number would be in green agi should have reliable ability to reason over abstractions,limitation,2025-03-05,2025-03-05,1,ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why
9fc730a98c4d,"Another of the key suggestions I made in 2022 was that we should use neurosymbolic techniques, combining neural networks with classical symbolic techniques such as rules.",another of the key suggestions i made in 2022 was that we should use neurosymbolic techniques combining neural networks with classical symbolic techniques such as rules,prescription,2025-02-09,2025-02-09,1,five-ways-in-which-the-last-3-months,https://garymarcus.substack.com/p/five-ways-in-which-the-last-3-months,https://garymarcus.substack.com/p/five-ways-in-which-the-last-3-months
8f516d302950,"Angela Sheffield , Senior Director of AI at the DC security startup Raft , worried about how decision makers and policymakers should regulate AI, particularly when the actual AI that we currently have is by no stretch truly general intelligence.",angela sheffield senior director of ai at the dc security startup raft worried about how decision makers and policymakers should regulate ai particularly when the actual ai that we currently have is by no stretch truly general intelligence,prescription,2023-02-15,2023-02-15,1,an-epic-ai-debateand-why-everyone,https://garymarcus.substack.com/p/an-epic-ai-debateand-why-everyone,https://garymarcus.substack.com/p/an-epic-ai-debateand-why-everyone
027195ddd50d,And you should care about p(catastrophe | widespread AI adoption) whatever you think about p(doom).,and you should care about pcatastrophe widespread ai adoption whatever you think about pdoom,prescription,2023-08-27,2023-08-27,1,d28,https://garymarcus.substack.com/p/d28,https://garymarcus.substack.com/p/d28
c6666300ddf7,"And you should be watching to see what they plan to do about the growing problem of nonconsensual deep fake porn, and especially how that might affect the already vulnerable population of teenage girls, who have been hard by social media. § Should be. § In an ideal world, both candidates would come clean on their policies around AI, and we should come away with a clear understanding of their understanding of our future.",and you should be watching to see what they plan to do about the growing problem of nonconsensual deep fake porn and especially how that might affect the already vulnerable population of teenage girls who have been hard by social media should be in an ideal world both candidates would come clean on their policies around ai and we should come away with a clear understanding of their understanding of our future,forecast,2024-09-10,2024-09-10,1,what-will-the-candidates-say-about,https://garymarcus.substack.com/p/what-will-the-candidates-say-about,https://garymarcus.substack.com/p/what-will-the-candidates-say-about
d083d75d5075,"And yes, when we have an AI that can say “I don’t know how to do X but I do have the skills to figure out how to do X and so I will go that, play with it a bit, and then keep trying to do X until I get a reasonable result” that will be a momentous shift.",and yes when we have an ai that can say i dont know how to do x but i do have the skills to figure out how to do x and so i will go that play with it a bit and then keep trying to do x until i get a reasonable result that will be a momentous shift,forecast,2023-02-16,2023-02-16,1,agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
02158bec2020,And we should think harder about how China is likely to react if the “free world” moves mountains to kneecap their AI progress.,and we should think harder about how china is likely to react if the free world moves mountains to kneecap their ai progress,prescription,2024-10-24,2024-10-24,1,end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness
a02953a069bb,And we need federal legislation; a messy state-by-state patchwork is one thing that could actually stifle AI development.,and we need federal legislation a messy statebystate patchwork is one thing that could actually stifle ai development,prescription,2024-08-20,2024-08-20,1,why-californias-ai-safety-bill-should,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should
b8266061334d,"And undergrads will continue to use generative AI, but their pockets aren’t deep (most likely they will turn to open source competitors).",and undergrads will continue to use generative ai but their pockets arent deep most likely they will turn to open source competitors,forecast,2023-08-13,2023-08-13,1,what-if-generative-ai-turned-out,https://garymarcus.substack.com/p/what-if-generative-ai-turned-out,https://garymarcus.substack.com/p/what-if-generative-ai-turned-out
3957d524b429,"And they, perhaps, a bit more optimistic about the pace of AI progress than I, add “We don’t think our results represent a fundamental limitation in model capability, or rule out a rapid change in the metric being studied soon.” Time will tell.",and they perhaps a bit more optimistic about the pace of ai progress than i add we dont think our results represent a fundamental limitation in model capability or rule out a rapid change in the metric being studied soon time will tell,forecast,2025-07-10,2025-07-10,1,breaking-news-ai-coding-may-not-be,https://garymarcus.substack.com/p/breaking-news-ai-coding-may-not-be,https://garymarcus.substack.com/p/breaking-news-ai-coding-may-not-be
e5d452e070e9,"And there is just no way for the product they actually know how build — as opposed to the one they fantasize about — to live up to those expectations. § When all is said and done, my best guess is that generative AI will have done significantly more harm to society than good.",and there is just no way for the product they actually know how build as opposed to the one they fantasize about to live up to those expectations when all is said and done my best guess is that generative ai will have done significantly more harm to society than good,forecast,2026-02-23,2026-02-23,1,turns-out-generative-ai-was-a-scam,https://garymarcus.substack.com/p/turns-out-generative-ai-was-a-scam,https://garymarcus.substack.com/p/turns-out-generative-ai-was-a-scam
bb0188dd0d7e,"And the more actions a robot might consider, the worse performance is likely to be.",and the more actions a robot might consider the worse performance is likely to be,other,2023-02-12,2023-02-12,1,whats-wrong-with-googles-new-robot,https://garymarcus.substack.com/p/whats-wrong-with-googles-new-robot,https://garymarcus.substack.com/p/whats-wrong-with-googles-new-robot
6e15b87d21eb,"(And sure, other kinds of intelligence probably do exist in the cosmos; AGI is unlikely to be exactly humanlike, but I don’t see being a replica is a necessity; adaptivity is key, and that is probably achievable by multiple means).",and sure other kinds of intelligence probably do exist in the cosmos agi is unlikely to be exactly humanlike but i dont see being a replica is a necessity adaptivity is key and that is probably achievable by multiple means,other,2023-02-16,2023-02-16,1,agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
df5ea6ddfed6,"And so, against the tremendous optimism for GPT-4 that I have heard from much the AI community, here are seven dark predictions: GPT-4 will still, like its predecessors, be a bull in a china shop, reckless and hard to control .",and so against the tremendous optimism for gpt4 that i have heard from much the ai community here are seven dark predictions gpt4 will still like its predecessors be a bull in a china shop reckless and hard to control,forecast,2023-02-15,2023-02-15,1,what-to-expect-when-youre-expecting,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting
f7d3fbcb8ab4,And realized that loading up on AI infrastructure that is likely to rapidly depreciate might be premature — and not the massive competitive or economic advantage many once people thought it was.,and realized that loading up on ai infrastructure that is likely to rapidly depreciate might be premature and not the massive competitive or economic advantage many once people thought it was,other,2025-12-09,2025-12-09,1,has-the-chinese-government-figured,https://garymarcus.substack.com/p/has-the-chinese-government-figured,https://garymarcus.substack.com/p/has-the-chinese-government-figured
