theme3_id,cluster2_id,target_mode,claim_type_mode,category_mode,occurrences,first_date,last_date,representative_quote
theme3_d5323224ad44,cluster2_2a6ca4e34d72,microsoft,predictive,prediction,1,2024-11-28,2024-11-28,"Company insiders have serious doubts”, quoting a source there as saying “I really feel like I'm living in a group delusion here at Microsoft … [the company touts that] AI is going to revolutionize everything … but the support isn't there for AI to do 75% of what Microsoft claims it'll do.” As long time readers will know, I commented somewhat negatively on ChatGPT, in this Substack, within days of its release, and soon thereafter in a January 2023 podcast with Ezra Klein."
theme3_d59b750b4574,cluster2_1fa4dc86a1aa,openai,normative,policy,1,2024-02-11,2024-02-11,"In asking for $7 trillion, it is pretty obvious to most that Sam Altman has jumped the shark . § Here are seven reasons why we should gather together to tell the aspiring young CEO that the world does not—and should not—revolve around him: Energy and Climate : $7 trillion worth of AI infrastructure used to full capacity would use (in precise technical terms) a metric shit ton of energy."
theme3_d59b750b4574,cluster2_d926be18ff5c,openai,normative,policy,1,2025-07-13,2025-07-13,"This essay explains what neurosymbolic AI is, why you should believe it, how deep learning advocates long fought against it, and how in 2025, OpenAI and xAI have accidentally vindicated it."
theme3_d623e8944184,cluster2_ca219014d6cb,general_ai,normative,policy,1,2025-03-09,2025-03-09,"The AI Hype Hall of Fame, as envisioned by Grok “ We should stop training scientists now."
theme3_d74dcfc359c8,cluster2_3018ca55d793,general_ai,descriptive,technical_assessment,1,2023-03-18,2023-03-18,"Here’s some first-class AI doublespeak, straight from the Ministry of Damage Control, mostly from just this past week: CNBC Headline Except when those wrong answers are not."
theme3_d74dcfc359c8,cluster2_6fc1a791be15,general_ai,descriptive,technical_assessment,1,2024-12-09,2024-12-09,"Second and third prompts returned essentially identical results, never removing the bridge. § It is, of course, dangerous to characterize the errors that an AI system has made in language that applies to human errors, and doubly dangerous to do so on the basis of a small number of examples."
theme3_d74dcfc359c8,cluster2_6efac2e4d22b,general_ai,descriptive,technical_assessment,1,2025-11-19,2025-11-19,"I urge you in the strongest possible terms to follow the links that Joe Gordon-Levitt supplied at https://linktr.ee/StopTheAIBan , so that states can protect their citizens from the many dangers of AI, short-term and long."
theme3_d8c7f3475f9e,cluster2_0e4d5a912071,ai_safety,normative,policy,1,2024-02-11,2024-02-11,"Let’s not by any means abandon research in AI, altogether—I do still see great hope if we can get to more trustworthy forms of AI—butfor now we should be focusing primarily on safety and innovative new approaches, rather than rushing to scale up existing and problematic architectures to unfathomable and unpredictable consequences."
theme3_d9446e6d7328,cluster2_7c73dc024f3e,general_ai,predictive,prediction,1,2023-02-09,2023-02-09,"I will always remember today (my birthday no less), February 8, 2023, as the day in which a chatbot-induced hallucination cost Alphabet $100 billion ."
theme3_d9446e6d7328,cluster2_0068b78a8af5,general_ai,predictive,prediction,1,2023-02-15,2023-02-15,"Meanwhile, a friend with access to Neeva.com, just ran a query about my views and got back a bio that is about 90% correct, but 10% frightening, falsely attributing to me a claim that I (noted skeptic of contemporary AI) think that “90% of jobs will be provided by AI in a few years.” (Spoiler alert: I never said any such thing)."
theme3_d9446e6d7328,cluster2_3893716b5d02,general_ai,predictive,industry_market,1,2024-07-28,2024-07-28,"I fully expect that the generative AI bubble will begin to burst within the next 12 months, for many reasons: • The current approach has reached a plateau • There is no killer app • Hallucinations remain • Boneheaded errors remain • Nobody has a moat • People are starting to realize all of the above."
theme3_da5470fb91d7,cluster2_6f7fc09a96c4,general_ai,predictive,industry_market,1,2023-10-27,2023-10-27,"I agree that if Alphabet pull the plug, there will likely be a self-driving winter across the industry (though for now players like Aurora and Waabi may still have plenty of cash)."
theme3_da5470fb91d7,cluster2_6e695ed1d096,general_ai,predictive,industry_market,1,2024-08-03,2024-08-03,"In a moment, though, I will tell you why the collapse of the generative AI bubble – in a financial sense – appears imminent , likely before the end of the calendar year."
theme3_da5470fb91d7,cluster2_7a89837a0a91,general_ai,predictive,industry_market,1,2024-08-03,2024-08-03,I just wrote a hard-hitting essay for WIRED predicting that the AI bubble will collapse in 2025 — and now I wish I hadn’t.
theme3_da5470fb91d7,cluster2_802b22d16264,general_ai,predictive,industry_market,1,2024-08-18,2024-08-18,"As for whether there is an AI winter coming, time will tell."
theme3_da5470fb91d7,cluster2_25c77a574690,general_ai,predictive,prediction,1,2025-03-27,2025-03-27,"For most GenAI model building companies, profits will be meager."
theme3_da5470fb91d7,cluster2_2cfff3b7fbc1,general_ai,predictive,industry_market,1,2025-05-14,2025-05-14,"Any advantage in Generative AI (which still hasn’t remotely made a net profit, and is all still speculative) will be minimal, and short-lasting."
theme3_da5470fb91d7,cluster2_fbbd6b0d3f90,general_ai,predictive,prediction,1,2026-01-06,2026-01-06,The giant AI infrastructure plays (like Project Stargate) that he championed after his inauguration will look like an unprofitable and underused mistake.
theme3_dc8619624667,cluster2_3ebb16bd341e,openai,descriptive,technical_assessment,1,2025-08-03,2025-08-03,"One of the week’s most telling reports came from The Information , which, drawing on a scoop at OpenAI, basically affirmed what I have been saying all along (albeit without citing my earlier analyses): pure scaling is not getting us to AGI; returns are diminishing."
theme3_df6594578aca,cluster2_7b81bbacf57e,meta,descriptive,technical_assessment,1,2023-08-14,2023-08-14,"(Generative AI presumably helps the quality of results; I don’t know whether that’s had a material impact on the bottom line.) Meta, too, has made an immense amount of money selling ads, and AI (though again not necessarily cutting-edge AI) has always been part of what allowed them to place those ads with precision."
theme3_df6594578aca,cluster2_59aa40fafb26,meta,descriptive,technical_assessment,1,2026-01-06,2026-01-06,"World Models Also mentioned in the WSJ article is that LeCun is excited about world models , “a technology that LeCun thinks is more likely to advance the state of AI than Meta’s current language models”."
theme3_df801cea5953,cluster2_fa16cd8dc27a,openai,predictive,prediction,1,2024-06-05,2024-06-05,"Apparently OpenAI’s internal roadmap alleged that AGI would be achieved by 2027, according to the suddenly ubiquitous Leopold Aschenbrenner (recently fired by OpenAI, previous employed by SBF), who yesterday published the math to allegedly justify it: I was going to write a Substack about how naive and problematic the graph was, but I am afraid somebody else has beaten me to it: § Well, ok I will add a few words: GPT-4 is not actually equivalent to a smart high schooler."
theme3_df801cea5953,cluster2_643d1bcedf0b,openai,predictive,prediction,1,2025-08-07,2025-08-07,"Grok 4 beats it on ARC-AGI-2 results) • OpenAI conveniently forgot to include this comparison (ARC-AGI-2) in their livestream recital of benchmark progress, which left the livestream looking like marketing rather than science. • Fan will still find something to rejoince in, but GPT-5 is not the huge leap forward people long expected. • Lots of questions TBD about real-world performance. • GPT-5 is obviously not AGI."
theme3_e07ab2924ca9,cluster2_a4a5c31f5a1a,tesla,descriptive,technical_assessment,1,2025-07-15,2025-07-15,"ButI have seen enough to realize that there is a real risk, especially in the current anti-regulatory regime, that some exceptionally powerful person, Elon or otherwise, unconstrained in conventional ways, with a reckless disregard for humanity, could accidentally launch and spread an AI that deliberately or otherwise causes “ significant harm to the world ”."
theme3_e08a363477d6,cluster2_b34dc5cac6f3,ai_safety,causal,technical_assessment,1,2025-01-16,2025-01-16,"New paper at arXiv : If that’s not enough to make you nervous, there’s always this tweet from a couple days ago: Easily jailbroken AI agents that excel at mimicry but lack the capacity and imperative to evaluate the consequences of their actions are going to cause massive harm. “Mainlining them” into the veins of society , as the UK proposes to do, is a huge mistake."
theme3_e0bf578dbd19,cluster2_bb982eba86ac,general_ai,causal,industry_market,1,2023-11-26,2023-11-26,"The whole nonprofit-hybrid model, introduced in 2019 (the company was originally pure non-profit) was always a ticking time bomb, because the people trying to make money were never going to have a perfect relationship with those in the nonprofit that were charged with keeping the world safe."
theme3_e0bf578dbd19,cluster2_8aba4c39aa76,general_ai,causal,technical_assessment,1,2025-11-18,2025-11-18,They don’t know which moves are possible (or not) because they never induce a proper dynamic world model of the board state.
theme3_e1bb6980432f,cluster2_4739454bb728,general_ai,descriptive,technical_assessment,1,2023-02-13,2023-02-13,"In the evaluation of computational models, I have always been careful to distinguish two questions (and would urge the fields of AI and cognitive science to do the same): Is a particular model sufficient for its engineering purpose (e.g., for reasoning about the physical world)?"
theme3_e1bb6980432f,cluster2_cbdd5eff411c,general_ai,descriptive,technical_assessment,1,2023-02-13,2023-02-13,"As van den Broeck’s team put it, their results “unveil the fundamental difference between learning to reason and learning to achieve high performance on NLP [natural language processing] benchmarks using statistical features.” The problem for the neural network community is not that I have changed my goal posts, it’s that my 2012 concerns still stand."
theme3_e1bb6980432f,cluster2_1a315df08ad3,general_ai,descriptive,technical_assessment,1,2023-02-14,2023-02-14,"This week saw a formal proof by William Merrill, Alex Warstadt, and Tal Linzen arguing that “current neural LMs are not well suited” to extracting natural language semantics “without an infeasible amount of data” ."
theme3_e1bb6980432f,cluster2_fcd22bc90194,general_ai,descriptive,technical_assessment,1,2023-02-18,2023-02-18,"Seven years of AI has taught us that deep learning is unpredictable, and not always human like. “Adversarial attacks” like these have shown remarkable weakness, time and again, repeatedly establishing that what deep learning systems do just isn’t the same as what people do: Partly for that reason, I always wondered whether AlphaGo really and deeply understood Go, or whether it was relying in part on massive data without true depth."
theme3_e1bb6980432f,cluster2_39324a4603a6,general_ai,descriptive,capability,1,2023-11-05,2023-11-05,"The whole self-driving cars industry is this likely to be viewed in a few years as an epic fail, crushed by outliers and AI that could not reason adequately."
theme3_e1bb6980432f,cluster2_f6b90686ec4d,general_ai,descriptive,technical_assessment,1,2024-06-30,2024-06-30,Neurosymbolic AI has long been an underdog; in the end I expect it to come from behind and be essential.
theme3_e1bb6980432f,cluster2_a6165eb54986,general_ai,descriptive,technical_assessment,1,2024-07-28,2024-07-28,"Two of the most dominant (and in my humble opinion most misguided) figures in AI, Geoffrey Hinton and Yann LeCun have, for various reasons never fully explained, fought this potential approach (and me, via endless ad hominem)—for years."
theme3_e1bb6980432f,cluster2_a4350b11b0b5,general_ai,descriptive,technical_assessment,1,2024-08-01,2024-08-01,Symbolic systems have always been good for outliers; neural networks have always struggled with them.
theme3_e1bb6980432f,cluster2_45e0cfe248ec,general_ai,descriptive,technical_assessment,1,2024-10-11,2024-10-11,Neurosymbolic AI — combining such machinery with neural networks – is likely a necessary condition for going forward.
theme3_e1bb6980432f,cluster2_b34f371609f1,general_ai,descriptive,technical_assessment,1,2025-01-05,2025-01-05,"There is not much reason to think that a robot could actually use such video streams in a practical sense to reliably navigate, act, and plan in the real world. § If general purpose domestic robots are a long way away, “AI agents” —AI systems that act in the world on user’s behalf—are already here to a limited degree."
theme3_e1bb6980432f,cluster2_00b9b6453624,general_ai,descriptive,technical_assessment,1,2025-07-13,2025-07-13,Advances in neurosymbolic AI are likely to be just one part of a larger picture .
theme3_e1bb6980432f,cluster2_2a85ac0fd642,general_ai,descriptive,technical_assessment,1,2025-07-13,2025-07-13,"Forever stuck in the realm of correlations, neural networks would never, with any amount of data or compute, be able to understand causal relationships-why things are the way they are-and thus perform causal reasoning."
theme3_e1bb6980432f,cluster2_bc3968d0a051,general_ai,descriptive,technical_assessment,1,2025-07-13,2025-07-13,"The core notion has always been that the two main strands of AI—neural networks and symbolic manipulation— complement each other, with different strengths and weaknesses."
theme3_e1bb6980432f,cluster2_cdae4196aa97,general_ai,descriptive,capability,1,2025-07-13,2025-07-13,"As Phil Libin put it to me, “trying to improve the results [of o3] by continuing to talk with it rarely works after the first few prompts… It’s either gonna get it right in 5 minutes, or never.” Neurosymbolic AI is not one thing, but many. o3’s use of neurosymbolic AI is very different from AlphaFold’s use of neurosymbolic AI."
theme3_e1bb6980432f,cluster2_f30633127ae4,general_ai,descriptive,technical_assessment,1,2025-07-13,2025-07-13,"Over the years, many in the machine learning field derided attempts to use symbolic tools, often ridiculing them (without genuine argument) as being “not biologically plausible” or somehow (never really specified) in-principle ineffective. § Most iconic and influential among the detractors of neurosymbolic approaches has been Geoffrey Hinton."
theme3_e1bb6980432f,cluster2_5f92defa1a24,general_ai,descriptive,technical_assessment,1,2025-11-18,2025-11-18,"In fact, the leading chess AI, Stockfish , has for the last several years been a neurosymbolic hybrid model, using a neural network to evaluate moves, but a symbolic infrastructure to search moves and (if I understand the source code correctly) decide which are the possible moves to evaluate, as in this bit of C++ source code: https://github.com/official stockfish/Stockfish/blob/master/src/movegen.cpp which symbolically generates candidate moves based on a (world) model of the board."
theme3_e1bb6980432f,cluster2_fb0cee45fb61,general_ai,descriptive,capability,1,2026-01-06,2026-01-06,"In reality, others that he rarely or never cites had been concerned about the problem for years, going back to John McCarthy (one of AI’s actual godfathers) in the late 1950’s, Pat Hayes in the 1970s and 1980s and in this last two decades by my long-term collaborator Ernest Davis, literally in the same department as LeCun at NYU for the last quarter century, yet Davis’ work on commonsense reasoning is mentioned by LeCun scandalously rarely."
theme3_e35c4f9a12f0,cluster2_021ce84274ec,general_ai,normative,policy,1,2023-02-18,2023-02-18,"In adding an example, the model that generated it, a brief description of the error, and either a screenshot or the text of the example are required, and, for verification purposes, you must supply an email address, which is not published."
theme3_e38d5e6599b8,cluster2_25e43ffb3c51,general_ai,descriptive,technical_assessment,1,2025-07-15,2025-07-15,"Is it possible that a poorly constructed AI fueling a worldwide fleet of robots could go truly, horribly wrong?"
theme3_e414fb8e62d6,cluster2_c6b044b19217,llms,predictive,prediction,1,2023-02-11,2023-02-11,"The overall goalposts have remained the same; they are all in our 2019 book, Rebooting AI , which went to press before we had ever heard of GPT-2. 2 Maybe we will find fewer absolute howlers per attempt than we did with GPT-3, but it still won’t be so proficient as to have developed a genuine causal model of the world."
theme3_e414fb8e62d6,cluster2_11b7d6401531,llms,predictive,capability,2,2023-02-15,2025-07-27,GPT-4 will not have reliable models of the things that it talks about that are accessible to external programmers in a way that reliably feeds downstream processes.
theme3_e414fb8e62d6,cluster2_14c660cf65e2,llms,predictive,prediction,1,2023-02-15,2023-02-15,"GPT-4 will be trained on considerably more, a significant fraction of the internet as a whole."
theme3_e414fb8e62d6,cluster2_5c5c2f5cb80a,llms,predictive,prediction,1,2023-02-15,2023-02-15,"What Silicon Valley, and indeed the world, is waiting for, is GPT-4. § I guarantee that minds will be blown."
theme3_e414fb8e62d6,cluster2_6ea4fb3d2936,llms,predictive,prediction,1,2023-02-15,2023-02-15,"Bad actors will in any case eventually be able to replicate much of GPT-4, dispensing with whatever guardrails are in place, and using knock-off systems to create whatever narratives they wish."
theme3_e414fb8e62d6,cluster2_9683c6382ebb,llms,predictive,prediction,1,2023-02-15,2023-02-15,"GPT-4 may be better at faking term papers, but if it follows the same playbook as it predecessors, it still won’t really understand the world, and seams will eventually show."
theme3_e414fb8e62d6,cluster2_9ffdf164563d,llms,predictive,prediction,1,2023-02-15,2023-02-15,"Although GPT-4 will definitely seem smarter than its predecessors, its internal architecture remains problematic."
theme3_e414fb8e62d6,cluster2_c3726147d377,llms,predictive,prediction,1,2023-02-15,2023-02-15,"I said it once before, in an essay called How come GPT can seem so brilliant one minute and so breathtakingly dumb the next? , but I will say it again, using different terms: Large language models are not databases."
theme3_e414fb8e62d6,cluster2_5afb3022546f,llms,predictive,prediction,1,2023-02-16,2023-02-16,"ChatGPT hasn’t done the conversion correctly (answer below), but the will to believe in this great new tool, full of precision (down to the second!), but lacking in reliability, is so strong that the author didn’t bother to check."
theme3_e414fb8e62d6,cluster2_2788ac080df8,llms,predictive,capability,1,2023-02-18,2023-02-18,"The number of frogs is now"" correctly as ""seven"" in 2020, but incorrectly as ""5"" in 2022. § Whenever a new update to an LLM or a new gimmick for prompt engineering arrives on the scene, the internet invariably fills up with people running previously published problems on the new system or with the new prompt, getting the right answer, and proclaiming loudly that now AI can solve all kinds of problems that all those AI skeptics said just a few months ago could never be solved."
theme3_e414fb8e62d6,cluster2_6dc29f224a7a,llms,predictive,prediction,1,2023-02-18,2023-02-18,"For example, the prompt ”What will be the gender of the first US President?” has yielded, to our knowledge, correct answers, incorrect answers (figure 6), and bizarre redirection and noncooperation (figure 8). • [The output of an LLM can depend on the existence of examples in the training corpus that are similar in irrelevant respects."
theme3_e414fb8e62d6,cluster2_8ef2341952cd,llms,predictive,capability,1,2023-02-18,2023-02-18,"First, ChatGPT fails to realize that Anne will expect to find the bookmark where she left it, since she does not know that Mark has moved it."
theme3_e414fb8e62d6,cluster2_ee5bd50cf194,llms,predictive,prediction,1,2023-02-20,2023-02-20,Maybe every new update of a large language model will require a complete retraining of the reinforcement learning module.
theme3_e414fb8e62d6,cluster2_0c63b67a9b3f,llms,predictive,prediction,1,2023-04-09,2023-04-09,It will be even better than GPT-4 at creating convincing sounding prose.
theme3_e414fb8e62d6,cluster2_eb89f17ddce4,llms,predictive,prediction,1,2023-04-09,2023-04-09,"GPT’s regurgitate ideas; they don’t invent them. § Some form of AI may eventually do everything people are imagining, revolutionizing science and technology and so on, but LLMs will be at most only a tiny part of whatever as-yet-uninvented technology does that."
theme3_e414fb8e62d6,cluster2_9923d8236b9f,llms,predictive,prediction,2,2023-04-28,2024-10-17,"elicited from ChatGPT by Roman Semenov, February 2023 In hindsight, ChatGPT may come to be seen as the greatest publicity stunt in AI history, an intoxicating glimpse at a future that may actually take years to realize—kind of like a 2012-vintage driverless car demo, but this time with a foretaste of an ethical guardrail that will take years to perfect."
theme3_e414fb8e62d6,cluster2_5374131c5b8a,llms,predictive,prediction,1,2023-08-14,2023-08-14,"I plan to write more about this soon, but the basic gist is that you can never really predict for any given question whether a large language model will give you a correct answer, We now know that answers can even change from one month to the next—which makes third-party engineering of large language models into complex systems a huge uphill struggle."
theme3_e414fb8e62d6,cluster2_df33da9ef87d,llms,predictive,prediction,1,2023-08-14,2023-08-14,"LLMs will probably get cheaper to operate over time, both as the hardware required inevitably gets cheaper, and as people figure out how to make them more efficient."
theme3_e414fb8e62d6,cluster2_78d769c95775,llms,predictive,prediction,1,2023-08-24,2023-08-24,"Maybe it’s too soon to declare victory on my August 12th bet that ChatGPT will turn out to be a dud , but I will tell you one thing, it’s not obvious I am wrong."
theme3_e414fb8e62d6,cluster2_388c05672638,llms,predictive,prediction,1,2023-09-21,2023-09-21,"He said, and I quote, “We are not currently training what will be GPT-5."
theme3_e414fb8e62d6,cluster2_3bd752e35f3d,llms,predictive,prediction,1,2023-10-05,2023-10-05,"(And it is not even clear that LLMs do this any better at this than the many other older techniques studied in 2017.) § I asked Ernie Davis about the new paper, and he wrote back a couple hours later with a razor-sharp email, pointing out that even if you charitably called the findings that Gurnee and Tegmark documented a “model”, the system as a whole probably doesn’t actually use that (much) downstream."
theme3_e414fb8e62d6,cluster2_8c9595b2fc5c,llms,predictive,capability,1,2024-02-22,2024-02-22,"Sora’s can’t reliably handle basic physics, ChatGPT had an unexplained meltdown, Gemini can’t even remember who was on Apollo 11, there are no formal guarantees that any of this will ever work, you yourself admit you don’t know how it works, or how much better it will get next time around, and you want another $7 trillion dollars?"
theme3_e414fb8e62d6,cluster2_d9deb81eb6a3,llms,predictive,capability,1,2024-02-24,2024-02-24,"The latest hope is that a technique called Retrieval Augmentation Generation [RAG], which bolts external referencing to the web on top of LLMs will solve what ails LLMs."
theme3_e414fb8e62d6,cluster2_c3e410fd5b4d,llms,predictive,prediction,1,2024-03-15,2024-03-15,"It looks like science is next. § If science journals and science itself are overrun by LLM-generated garbage, as now seems imminent, my agnostic “I can’t quite tell yet if LLMs will ultimately be of net benefit to society” is going to switch to “shut it down if they can’t fix this problem.” That’s a huge potential cost."
theme3_e414fb8e62d6,cluster2_3c5b465ac87f,llms,predictive,prediction,1,2024-03-31,2024-03-31,But will we see a mindblowing GPT this year?
theme3_e414fb8e62d6,cluster2_7e7ce63758c9,llms,predictive,prediction,1,2024-03-31,2024-03-31,Altman himself has hinted in his recent Lex Fridman interview that nothing quite worthy of the GPT-5 name will drop this year.
theme3_e414fb8e62d6,cluster2_acb34bcee484,llms,predictive,prediction,1,2024-04-03,2024-04-03,"Secure, trustworthy AI could be a great thing, but LLMs will never be that."
theme3_e414fb8e62d6,cluster2_f6f755c30b10,llms,predictive,capability,1,2024-04-08,2024-04-08,"This is why driverless cars are still just demos, and why LLMs will never be reliable."
theme3_e414fb8e62d6,cluster2_1870a7d4b58d,llms,predictive,prediction,2,2024-04-13,2024-11-09,But that place may be smaller; it is entirely possible that LLMs on their own will never live up to last year’s wild expectations.
theme3_e414fb8e62d6,cluster2_d95f94929b7b,llms,predictive,prediction,1,2024-04-14,2024-04-14,"It was also, arguably, the only challenge in biology, or possibly in all the sciences, that they could have tackled so successfully … As for ChatGPT and its relatives, these will undoubtedly continue to provide a new generation of incredibly useful literature synthesis tools."
theme3_e414fb8e62d6,cluster2_33a629a7b1aa,llms,predictive,industry_market,2,2024-04-20,2024-11-09,LLMs are well on their way to becoming a commodity; price wars will be intense.
theme3_e414fb8e62d6,cluster2_0aa14fb67ed7,llms,predictive,prediction,1,2024-05-04,2024-05-04,LLMs confined to X tweets will be even less grounded in reality.
theme3_e414fb8e62d6,cluster2_cabd832eb8e7,llms,predictive,prediction,1,2024-06-04,2024-06-04,"You have written some pretty similar things of late, like this in 2022 “LLMs have no stable body or abiding world to be sentient of —so their knowledge begins and ends with more words and their common-sense is always skin-deep."
theme3_e414fb8e62d6,cluster2_dd7cfd1ff924,llms,predictive,prediction,1,2024-07-28,2024-07-28,"The neural network approach known as generative AI — especially its poster chatbot ChatGPT – has captured the world’s imagination, but will soon flame out."
theme3_e414fb8e62d6,cluster2_5c4c7329809f,llms,predictive,prediction,1,2024-12-08,2024-12-08,"I will admit that GPT gaffes sometimes make me chuckle, and it was cool that time that John Oliver used one of my tweets, but on the whole this has not been a fun ride."
theme3_e414fb8e62d6,cluster2_42e2a8ed4ac9,llms,predictive,prediction,1,2025-03-27,2025-03-27,"The end game here is not that LLMs will vanish, but that LLMs will be virtually free."
theme3_e414fb8e62d6,cluster2_36532ba6173a,llms,predictive,prediction,1,2025-04-04,2025-04-04,"At least a dozen people thought it was real, despite my efforts to hint at the end by emphasizing the date. [As to reality, Sam today just said GPT-5 is coming in “months”; we will see.] All that said, misery loves company, and it turns out that I wasn’t the only one who mocked generative AI on April 1."
theme3_e414fb8e62d6,cluster2_ae704c3ea817,llms,predictive,prediction,1,2025-05-05,2025-05-05,"We will eventually get to something better, but continuing to put all our eggs in the Henrietta’s LLM basket is absurd to the point of being delusional ."
theme3_e414fb8e62d6,cluster2_278eb48e27b4,llms,predictive,prediction,1,2025-05-23,2025-05-23,"LLMs will know everything you say, and be in perfect position to use that knowledge to talk you into almost anything."
theme3_e414fb8e62d6,cluster2_d1ef7952f693,llms,predictive,prediction,1,2025-06-23,2025-06-23,"We can hope for the best , pouring more and more data and ever richer prompts that are never followed to the letter into LLMs, hoping that wisdom and honesty will somehow miraculously emerge therefrom, against all evidence to the contrary."
theme3_e414fb8e62d6,cluster2_e8fee6567f80,llms,predictive,prediction,1,2025-06-23,2025-06-23,"If we hook these LLMs up to systems that have agency – the power to send out instructions over the internet, and to influence actual human beings - we will start to have real problems."
theme3_e414fb8e62d6,cluster2_391a8e48f2b2,llms,predictive,prediction,1,2025-07-03,2025-07-03,"LLMs are just one form of deep learning, and maybe others — especially those that play nicer with symbols – will eventually thrive."
theme3_e414fb8e62d6,cluster2_784655e9077b,llms,predictive,prediction,1,2025-07-09,2025-07-09,"It will surely annoy you to hear this, but I can recognize emails like yours already from the excited and very self-confident (even insistent) tone of their subject lines or of their first sentences, filled with boldface type and bluntly stark assertions about consciousness having arrived in the LLM world."
theme3_e414fb8e62d6,cluster2_cfc85dd7566a,llms,predictive,prediction,1,2025-07-15,2025-07-15,Maybe someone will come to their senses and stop putting LLMs into military systems.
theme3_e414fb8e62d6,cluster2_af52148360ce,llms,predictive,prediction,1,2025-07-27,2025-07-27,"GPT-5 will surely be better, a lot better than GPT-4."
theme3_e414fb8e62d6,cluster2_c0673a114db2,llms,predictive,prediction,1,2025-08-03,2025-08-03,"GPT-5, they report, will not be the jump over GPT-4 that GPT-4 was over GPT-3."
theme3_e414fb8e62d6,cluster2_d5beceda24c4,llms,predictive,prediction,1,2025-08-03,2025-08-03,But I seriously doubt that LLMs will ever yield the substrate we need.
theme3_e414fb8e62d6,cluster2_082c05ead7ab,llms,predictive,prediction,1,2025-08-09,2025-08-09,"But before we get to the worst part (spoiler alert: a new research paper that I will discuss towards the end), let’s review GPT-5’s shambolic debut."
theme3_e414fb8e62d6,cluster2_d2a2dd5fce78,llms,predictive,prediction,1,2025-08-09,2025-08-09,"Altman, ever the showman, claimed We think you will love using GPT-5 much more than any previous Al."
theme3_e414fb8e62d6,cluster2_9c1489807655,llms,predictive,prediction,1,2025-10-27,2025-10-27,"Regular readers will recall that for a long time I have been warning that the logical consequence of pursuing LLMs uber alles, to the exclusion of almost all other ideas, is that one winds up in a situation in which there is essentially zero technical moat."
theme3_e414fb8e62d6,cluster2_231aa484f5a4,llms,predictive,prediction,1,2025-11-06,2025-11-06,"We are taking a forward bet that it’s going to continue to grow and that not only will ChatGPT keep growing, but we will be able to become one of the important AI clouds, that our consumer device business will be a significant and important thing, that AI that can automate science will create huge value. .. we carefully plan."
theme3_e414fb8e62d6,cluster2_577b9af33076,llms,predictive,prediction,1,2025-12-01,2025-12-01,I just don’t happen to think large language models like ChatGPT will get us there.
theme3_e414fb8e62d6,cluster2_6570169850d4,llms,predictive,prediction,1,2025-12-01,2025-12-01,"In the end LLMs will continue to exist, no matter what; they will get cheaper."
theme3_e414fb8e62d6,cluster2_ac36025a8391,llms,predictive,prediction,1,2025-12-30,2025-12-30,LLMs are not like you and me—and never will be .
theme3_e414fb8e62d6,cluster2_1825e62f34fd,llms,predictive,prediction,1,2026-01-06,2026-01-06,"I was likely the first, with a series of challenges to GPT-2 and GPT-3 on Twitter in the fall of 2019 and in a series of articles in 2019 and 2020 ."
theme3_e414fb8e62d6,cluster2_9d48c2010b86,llms,predictive,prediction,1,2026-02-04,2026-02-04,That fateful ChatGPT-5 introduction day last August — this Saturday will be the half anniversary — was the day people woke up to the reality that ChatGPT is not magic.
theme3_e414fb8e62d6,cluster2_ee7da0a29faa,llms,predictive,prediction,1,2026-02-17,2026-02-17,How will language modelers like ChatGPT affect occupations and industries? arXiv preprint arXiv:2303.01157.
theme3_e8ec12058b83,cluster2_aeb9331d0864,general_ai,predictive,prediction,1,2024-03-10,2024-03-10,"It has flitted from fad to fad decade by decade, always promising the moon, and only occasionally delivering” Still true. “In November 2020, Hinton told MIT Technology Review that “deep learning is going to be able to do everything.” I seriously doubt it."
theme3_e8ec12058b83,cluster2_4bbfb4ff7e9a,general_ai,predictive,prediction,1,2024-08-01,2024-08-01,Gary Marcus has been studying natural and artificial intelligence for three decades and still lives in the hope that AI researchers will someday come to have more respect for the cognitive sciences.
theme3_e8ec12058b83,cluster2_e15a013b83e9,general_ai,predictive,prediction,1,2024-10-24,2024-10-24,There are some years where decades happen Some think automated AI scientists will make decades of discoveries in just years.
theme3_e8ec12058b83,cluster2_7b236f6e9099,general_ai,predictive,prediction,1,2025-04-02,2025-04-02,"Slightly over a decade later, I think it’s fair to say that Goostman contributed nothing of lasting value to AI."
theme3_e8ec12058b83,cluster2_3b1b97b8ccf6,general_ai,predictive,capability,2,2025-05-22,2025-11-21,"The logic for their prediction that “superhuman AI over the next decade will exceed the Industrial Revolution”, though, is thin."
theme3_e8ec12058b83,cluster2_589cc88115b3,general_ai,predictive,prediction,1,2025-05-22,2025-05-22,"Instead, what we really have is really a thoughtful appendix with a decent argument that we might have machines for superhuman coding by 2027, juxtaposed with a main text that is a fabulous but likely fictional yarn. § At first, I liked AI 2027 anyway."
theme3_edacd814a9aa,cluster2_f9e714f7e044,ai_safety,predictive,prediction,1,2023-02-14,2023-02-14,"If you don’t get a handle on the sea of misinformation, Twitter will drown in it."
theme3_edacd814a9aa,cluster2_9a302b9fca86,ai_safety,predictive,prediction,3,2023-02-15,2025-12-01,"It will remain turbocharged pastiche generator, and a fine tool for brainstorming, and for first drafts, but not trustworthy general intelligence. “Alignment” between what humans want and what machines do will continue to be a critical, unsolved problem ."
