date,slug,title,url,category,claim_text,evidence_excerpt,file_path
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,other,"GPT-4 probably wasn’t (I suspect it included some symbolic filters in its guardrails), and o3, when it invokes code interpreter and symbolically-executed control structures certainly isn’t.","GPT-4 probably wasn’t (I suspect it included some symbolic filters in its guardrails), and o3, when it invokes code interpreter and symbolically-executed control structures certainly isn’t.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,forecast,Getting to AGI will likely take still more breakthroughs.,Getting to AGI will likely take still more breakthroughs.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,prescription,"In my 2018 Deep Learning: A Critical Appraisal for example, I wrote Despite all of the problems I have sketched, I don’t think that we need to abandon deep learning.","In my 2018 Deep Learning: A Critical Appraisal for example, I wrote Despite all of the problems I have sketched, I don’t think that we need to abandon deep learning.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,prescription,"It’s likely that OpenAI, Anthropic and others are already doing more neurosymbolic AI than they actually make public.","It’s likely that OpenAI, Anthropic and others are already doing more neurosymbolic AI than they actually make public.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,forecast,"Machine learning , the branch of AI concerned with tuning algorithms from data, is an amazing field that has changed the world — and will continue doing so.","Machine learning , the branch of AI concerned with tuning algorithms from data, is an amazing field that has changed the world — and will continue doing so.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,prescription,"Some day with enough of both, fed into even better neural networks, deep learning models should be able to completely shed the aforementioned problems.","Some day with enough of both, fed into even better neural networks, deep learning models should be able to completely shed the aforementioned problems.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,prescription,"This essay explains what neurosymbolic AI is, why you should believe it, how deep learning advocates long fought against it, and how in 2025, OpenAI and xAI have accidentally vindicated it.","This essay explains what neurosymbolic AI is, why you should believe it, how deep learning advocates long fought against it, and how in 2025, OpenAI and xAI have accidentally vindicated it.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,limitation,"When an influential economist Erik Brynjolfsson (then at MIT) complimented the article on Twitter, (“Thoughtful insights from @GaryMarcus on why deep learning won't get us all the way to artificial general intelligence”), Hinton’s long time associate Yann LeCun tried to contain the threat, immediately replying to Brynjolffson publicly that the paper was “Thoughtful, perhaps.","When an influential economist Erik Brynjolfsson (then at MIT) complimented the article on Twitter, (“Thoughtful insights from @GaryMarcus on why deep learning won't get us all the way to artificial general intelligence”), Hinton’s long time associate Yann LeCun tried to contain t",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-13,how-o3-and-grok-4-accidentally-vindicated,Marcus on AI,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated,prescription,"Yet nearly all funding has been aimed simply at making them larger. § Despite the often open hostility of Hinton and many of his followers, I have always stuck to my guns, never arguing that we should dispense with deep learning (a commonly-repeated strawman) but always calling, instead, for a hybrid of deep learning and symbols.","Yet nearly all funding has been aimed simply at making them larger. § Despite the often open hostility of Hinton and many of his followers, I have always stuck to my guns, never arguing that we should dispense with deep learning (a commonly-repeated strawman) but always calling, ",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-13_how-o3-and-grok-4-accidentally-vindicated.txt
2025-07-15,why-my-pdoom-has-risen-dramatically,Marcus on AI,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,risk,"And industry-standard measures are unlikely to be enough, in any event. § MIT Professor Dylan Hadfield-Menell makes a further point, endorsing the Samuel Marks thread above and adding “this is why we need to go beyond voluntary safety standards.","And industry-standard measures are unlikely to be enough, in any event. § MIT Professor Dylan Hadfield-Menell makes a further point, endorsing the Samuel Marks thread above and adding “this is why we need to go beyond voluntary safety standards.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt
2025-07-15,why-my-pdoom-has-risen-dramatically,Marcus on AI,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,forecast,"Elon Musk. § The first thing that frightened me, and I mean really frightened me, came in the unveiling of Grok 4 on Wednesday July 9, wherein Musk basically admitted that he doesn’t know how to control his own AI, and that it might be bad, but that he’d like to be around to watch: ""And will this be bad or good for humanity?","Elon Musk. § The first thing that frightened me, and I mean really frightened me, came in the unveiling of Grok 4 on Wednesday July 9, wherein Musk basically admitted that he doesn’t know how to control his own AI, and that it might be bad, but that he’d like to be around to watc",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt
2025-07-15,why-my-pdoom-has-risen-dramatically,Marcus on AI,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,prescription,"Forcing unreliable AI everywhere in the decision-making chain is not necessarily something we should want. § In his 2014 MIT speech, Musk elaborated on his demon fears: You know all those stories where there's the guy with the pentagram and the holy water and he's like... yeah, he's sure he can control the demon, [but] it doesn't work out.","Forcing unreliable AI everywhere in the decision-making chain is not necessarily something we should want. § In his 2014 MIT speech, Musk elaborated on his demon fears: You know all those stories where there's the guy with the pentagram and the holy water and he's like... yeah, h",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt
2025-07-15,why-my-pdoom-has-risen-dramatically,Marcus on AI,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,prescription,"I strongly urge you to read the entire thread , the bottom line of which is “AI developers should know whether their models have [bad] behaviors before releasing.” xAI apparently didn’t.","I strongly urge you to read the entire thread , the bottom line of which is “AI developers should know whether their models have [bad] behaviors before releasing.” xAI apparently didn’t.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt
2025-07-15,why-my-pdoom-has-risen-dramatically,Marcus on AI,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,prescription,"It is in @xai’s interest to get in line with the rest of the industry on their own, but we shouldn’t rely on trust.” We need serious regulation to prevent AI’s from running amok.","It is in @xai’s interest to get in line with the rest of the industry on their own, but we shouldn’t rely on trust.” We need serious regulation to prevent AI’s from running amok.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt
2025-07-15,why-my-pdoom-has-risen-dramatically,Marcus on AI,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,forecast,"Part of my reasoning then was that actual malice on the part of AI was unlikely, at least any time soon.","Part of my reasoning then was that actual malice on the part of AI was unlikely, at least any time soon.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt
2025-07-15,why-my-pdoom-has-risen-dramatically,Marcus on AI,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,forecast,"The chance that humans will literally go extinct at the hands of AI, I told Liron Shapira, in his podcast Doom Debates in May, was low.","The chance that humans will literally go extinct at the hands of AI, I told Liron Shapira, in his podcast Doom Debates in May, was low.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-15_why-my-pdoom-has-risen-dramatically.txt
2025-07-22,deepmind-and-openai-achieve-imo-gold,Marcus on AI,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,forecast,"As mathematician Kevin Buzzard posted over the weekend; it’s hardly a sure thing that solving IMO problems will equate to direct progress in actual math research Eric Schmidt’s recent prediction (made before IMO 2025), that there will be AI-based “world-class mathematicians” within a year, is pure fantasy.","As mathematician Kevin Buzzard posted over the weekend; it’s hardly a sure thing that solving IMO problems will equate to direct progress in actual math research Eric Schmidt’s recent prediction (made before IMO 2025), that there will be AI-based “world-class mathematicians” with",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-22_deepmind-and-openai-achieve-imo-gold.txt
2025-07-22,deepmind-and-openai-achieve-imo-gold,Marcus on AI,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,prescription,"His tweet concluded: ""In the absence of a controlled test methodology that was not self-selected by the competing teams, one should be wary of making apples-to-apples comparisons between the performance of various AI models on competitions such as the IMO, or between such models and the human contestants.","His tweet concluded: ""In the absence of a controlled test methodology that was not self-selected by the competing teams, one should be wary of making apples-to-apples comparisons between the performance of various AI models on competitions such as the IMO, or between such models ",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-22_deepmind-and-openai-achieve-imo-gold.txt
2025-07-22,deepmind-and-openai-achieve-imo-gold,Marcus on AI,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,forecast,"Related to this, I will not be commenting on any self-reported AI competition performance results for which the methodology was not disclosed in advance of the competition."" That is to say, Tao is refusing to acknowledge (or even name) OpenAI and its accomplishment at all.","Related to this, I will not be commenting on any self-reported AI competition performance results for which the methodology was not disclosed in advance of the competition."" That is to say, Tao is refusing to acknowledge (or even name) OpenAI and its accomplishment at all.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-22_deepmind-and-openai-achieve-imo-gold.txt
2025-07-22,deepmind-and-openai-achieve-imo-gold,Marcus on AI,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,forecast,"They state in their blog that the system will be released, first to external testers, and then to Google AI Ultra subscribers.","They state in their blog that the system will be released, first to external testers, and then to Google AI Ultra subscribers.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-22_deepmind-and-openai-achieve-imo-gold.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,other,"But this time I think GPT-5 really is about to drop, no foolin’.","But this time I think GPT-5 really is about to drop, no foolin’.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"Fluent hallucinations will still be common , and easily induced, continuing—and in in fact escalating— the risk of large language models being used as a tool for creating plausible-sounding yet false misinformation.","Fluent hallucinations will still be common , and easily induced, continuing—and in in fact escalating— the risk of large language models being used as a tool for creating plausible-sounding yet false misinformation.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,GPT-5 will not have reliable models of the things that it talks about that are accessible to external programmers in a way that reliably feeds downstream processes.,GPT-5 will not have reliable models of the things that it talks about that are accessible to external programmers in a way that reliably feeds downstream processes.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"GPT-5 will still, like its predecessors, be a bull in a china shop, reckless and hard to control .","GPT-5 will still, like its predecessors, be a bull in a china shop, reckless and hard to control .",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"GPT-5 will surely be better, a lot better than GPT-4.","GPT-5 will surely be better, a lot better than GPT-4.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"Guardrails (a la ChatGPT) may be in place, but the guardrails will teeter between being too weak (beaten by “jailbreaks”) and too strong (rejecting some perfectly reasonable requests).","Guardrails (a la ChatGPT) may be in place, but the guardrails will teeter between being too weak (beaten by “jailbreaks”) and too strong (rejecting some perfectly reasonable requests).",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"It will remain turbocharged pastiche generator, and a fine tool for brainstorming, and for first drafts, but not trustworthy general intelligence. “Alignment” between what humans want and what machines do will continue to be a critical, unsolved problem .","It will remain turbocharged pastiche generator, and a fine tool for brainstorming, and for first drafts, but not trustworthy general intelligence. “Alignment” between what humans want and what machines do will continue to be a critical, unsolved problem .",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"Reasoning about physical, psychological and mathematical world will still be unreliable , GPT-5 will solve many of the individual specific items used in prior benchmarks, but still get tripped up, particularly in longer and more complex scenarios.","Reasoning about physical, psychological and mathematical world will still be unreliable , GPT-5 will solve many of the individual specific items used in prior benchmarks, but still get tripped up, particularly in longer and more complex scenarios.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"Trustworthy, general artificial intelligence, aligned with human values, will come, when it does, from systems that are more structured, with more built-in knowledge, and will incorporate at least some degree of explicit tools for reasoning and planning, as well as explicit knowledge, that are lacking in systems like GPT.","Trustworthy, general artificial intelligence, aligned with human values, will come, when it does, from systems that are more structured, with more built-in knowledge, and will incorporate at least some degree of explicit tools for reasoning and planning, as well as explicit knowl",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"When AGI (artificial intelligence) comes, large language models like GPT-5 may be seen in hindsight as part of the eventual solution, but only as part of the solution . “Scaling” alone—building bigger and models until they absorb the entire internet — will prove useful, but only to a point.","When AGI (artificial intelligence) comes, large language models like GPT-5 may be seen in hindsight as part of the eventual solution, but only as part of the solution . “Scaling” alone—building bigger and models until they absorb the entire internet — will prove useful, but only ",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"When it comes out, it will totally eclipse GPT-4.","When it comes out, it will totally eclipse GPT-4.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-07-27,what-to-expect-when-youre-expecting-62e,Marcus on AI,https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e,forecast,"Within a decade, maybe much less, the focus of AI will move from a pure focus on scaling large language models to a focus on integrating them with a wide range of other techniques.","Within a decade, maybe much less, the focus of AI will move from a pure focus on scaling large language models to a focus on integrating them with a wide range of other techniques.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-07-27_what-to-expect-when-youre-expecting-62e.txt
2025-08-03,ai-agents-have-so-far-mostly-been,Marcus on AI,https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been,forecast,"GPT-5, they report, will not be the jump over GPT-4 that GPT-4 was over GPT-3.","GPT-5, they report, will not be the jump over GPT-4 that GPT-4 was over GPT-3.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-03_ai-agents-have-so-far-mostly-been.txt
2025-08-03,ai-agents-have-so-far-mostly-been,Marcus on AI,https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been,forecast,"My own darker prediction (January 1, 2025) was that “ AI “Agents” will be endlessly hyped throughout 2025 but far from reliable, except possibly in very narrow use cases. ” With 5 months left to go, where do things stand? § All the big companies have in fact introduced agents.","My own darker prediction (January 1, 2025) was that “ AI “Agents” will be endlessly hyped throughout 2025 but far from reliable, except possibly in very narrow use cases. ” With 5 months left to go, where do things stand? § All the big companies have in fact introduced agents.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-03_ai-agents-have-so-far-mostly-been.txt
2025-08-03,ai-agents-have-so-far-mostly-been,Marcus on AI,https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been,forecast,That can and sometimes does lead to catastrophe. § I don’t expect agents to go away; eventually AI agents will be among the biggest time-savers humanity has ever known.,That can and sometimes does lead to catastrophe. § I don’t expect agents to go away; eventually AI agents will be among the biggest time-savers humanity has ever known.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-03_ai-agents-have-so-far-mostly-been.txt
2025-08-07,gpt-5-hot-take,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-hot-take,forecast,"Grok 4 beats it on ARC-AGI-2 results) • OpenAI conveniently forgot to include this comparison (ARC-AGI-2) in their livestream recital of benchmark progress, which left the livestream looking like marketing rather than science. • Fan will still find something to rejoince in, but GPT-5 is not the huge leap forward people long expected. • Lots of questions TBD about real-world performance. • GPT-5 is obviously not AGI.","Grok 4 beats it on ARC-AGI-2 results) • OpenAI conveniently forgot to include this comparison (ARC-AGI-2) in their livestream recital of benchmark progress, which left the livestream looking like marketing rather than science. • Fan will still find something to rejoince in, but G",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-07_gpt-5-hot-take.txt
2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,forecast,"Altman, ever the showman, claimed We think you will love using GPT-5 much more than any previous Al.","Altman, ever the showman, claimed We think you will love using GPT-5 much more than any previous Al.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt
2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,forecast,"But before we get to the worst part (spoiler alert: a new research paper that I will discuss towards the end), let’s review GPT-5’s shambolic debut.","But before we get to the worst part (spoiler alert: a new research paper that I will discuss towards the end), let’s review GPT-5’s shambolic debut.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt
2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,other,GPT-5 is unlikely to be ahead of the pack for more than a couple months.,GPT-5 is unlikely to be ahead of the pack for more than a couple months.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt
2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,forecast,Nobody with intellectual integrity should still believe that pure scaling will get us to AGI.,Nobody with intellectual integrity should still believe that pure scaling will get us to AGI.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt
2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,forecast,"On the question of “which company [will have] the best AI model at the end of August”, a Polymarket poll charted OpenAI dropping from 75% to 14% in the space of an hour .","On the question of “which company [will have] the best AI model at the end of August”, a Polymarket poll charted OpenAI dropping from 75% to 14% in the space of an hour .",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt
2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,forecast,"Only once we have systems that can reason about enduring representations of the world, including but not to limited to abstract symbolic ones, will we have a genuine shot at AGI.","Only once we have systems that can reason about enduring representations of the world, including but not to limited to abstract symbolic ones, will we have a genuine shot at AGI.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt
2025-08-09,gpt-5-overdue-overhyped-and-underwhelming,Marcus on AI,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming,prescription,The disappointing performance of GPT-5 should make that enormously clear.,The disappointing performance of GPT-5 should make that enormously clear.,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-09_gpt-5-overdue-overhyped-and-underwhelming.txt
2025-08-14,openais-waterloo,Marcus on AI,https://garymarcus.substack.com/p/openais-waterloo,forecast,"And AGI—hopefully safe, trustworthy AGI– will eventually come.","And AGI—hopefully safe, trustworthy AGI– will eventually come.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-14_openais-waterloo.txt
2025-08-14,openais-waterloo,Marcus on AI,https://garymarcus.substack.com/p/openais-waterloo,other,"But between the disappointments of GPT-5 and a new study from METR that shows that LLMs do markedly better on coding benchmarks than in real-word practice , I think it is safe to say that LLMs won’t lead the way.","But between the disappointments of GPT-5 and a new study from METR that shows that LLMs do markedly better on coding benchmarks than in real-word practice , I think it is safe to say that LLMs won’t lead the way.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-14_openais-waterloo.txt
2025-08-14,openais-waterloo,Marcus on AI,https://garymarcus.substack.com/p/openais-waterloo,limitation,"But media coverage is not science, and braggadacio alone cannot yield AGI.","But media coverage is not science, and braggadacio alone cannot yield AGI.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-14_openais-waterloo.txt
2025-08-14,openais-waterloo,Marcus on AI,https://garymarcus.substack.com/p/openais-waterloo,prescription,"To regular readers of this newsletter, the underwhelming delivery of GPT-5 in its itself should not have been surprising.","To regular readers of this newsletter, the underwhelming delivery of GPT-5 in its itself should not have been surprising.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-14_openais-waterloo.txt
2025-08-17,llms-coding-agents-security-nightmare,Marcus on AI,https://garymarcus.substack.com/p/llms-coding-agents-security-nightmare,prescription,"(Nvidia advised, rightly, that everyone should disable Auto-Run mode if they’ve activated it, but we fear that many users may use it anyway, because it is so fast.) In the worst case, if Auto-Run is enabled, an LLM directly acts on the malicious code.","(Nvidia advised, rightly, that everyone should disable Auto-Run mode if they’ve activated it, but we fear that many users may use it anyway, because it is so fast.) In the worst case, if Auto-Run is enabled, an LLM directly acts on the malicious code.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-17_llms-coding-agents-security-nightmare.txt
2025-08-17,llms-coding-agents-security-nightmare,Marcus on AI,https://garymarcus.substack.com/p/llms-coding-agents-security-nightmare,forecast,"No one patch would be enough, or even a thousand; there are just too many variations on the overall theme, and at the same time, many developers will find it hard to resist giving AI tools far more access and permissions than they should, lured by hopes of convenience and productivity.","No one patch would be enough, or even a thousand; there are just too many variations on the overall theme, and at the same time, many developers will find it hard to resist giving AI tools far more access and permissions than they should, lured by hopes of convenience and product",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-17_llms-coding-agents-security-nightmare.txt
2025-08-23,ai-layoffs-productivity-and-the-klarna,Marcus on AI,https://garymarcus.substack.com/p/ai-layoffs-productivity-and-the-klarna,other,"But all too often I believe that they are underestimating what humans can do and overestimating the technological readiness of current AI, which can often do large portions of a job but not the whole thing.","But all too often I believe that they are underestimating what humans can do and overestimating the technological readiness of current AI, which can often do large portions of a job but not the whole thing.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-08-23_ai-layoffs-productivity-and-the-klarna.txt
2025-09-11,peak-bubble,Marcus on AI,https://garymarcus.substack.com/p/peak-bubble,prescription,"And all this from a company thought (or claimed) that GPT-5 was going to be tantamount to AGI (spoiler alert: it wasn’t) For good measure Oracle doesn’t have the chips they would need to fulfill the contracts, or even the cash to buy them.","And all this from a company thought (or claimed) that GPT-5 was going to be tantamount to AGI (spoiler alert: it wasn’t) For good measure Oracle doesn’t have the chips they would need to fulfill the contracts, or even the cash to buy them.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-09-11_peak-bubble.txt
2025-10-16,is-agi-the-right-goal-for-ai,Marcus on AI,https://garymarcus.substack.com/p/is-agi-the-right-goal-for-ai,other,"In an OpEd today in The New York Times , I argue that at least for now, AGI is maybe not the right near-term goal: The crux of this essay , which draws on positive examples from Waymo and GoogleDeepmind is this: [LLMs] have always been prone to hallucinations and errors.","In an OpEd today in The New York Times , I argue that at least for now, AGI is maybe not the right near-term goal: The crux of this essay , which draws on positive examples from Waymo and GoogleDeepmind is this: [LLMs] have always been prone to hallucinations and errors.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-10-16_is-agi-the-right-goal-for-ai.txt
2025-10-27,could-china-devastate-the-us-without,Marcus on AI,https://garymarcus.substack.com/p/could-china-devastate-the-us-without,forecast,"More likely, to my mind, is that generative AI will become a mildly useful, widely used commodity that never makes much money for anyone other than chip companies.","More likely, to my mind, is that generative AI will become a mildly useful, widely used commodity that never makes much money for anyone other than chip companies.",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-10-27_could-china-devastate-the-us-without.txt
2025-11-06,if-you-thought-the-2008-bank-bailout,Marcus on AI,https://garymarcus.substack.com/p/if-you-thought-the-2008-bank-bailout,forecast,"We are taking a forward bet that it’s going to continue to grow and that not only will ChatGPT keep growing, but we will be able to become one of the important AI clouds, that our consumer device business will be a significant and important thing, that AI that can automate science will create huge value. .. we carefully plan.","We are taking a forward bet that it’s going to continue to grow and that not only will ChatGPT keep growing, but we will be able to become one of the important AI clouds, that our consumer device business will be a significant and important thing, that AI that can automate scienc",/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2025-11-06_if-you-thought-the-2008-bank-bailout.txt
