cluster2_id,claim_id,claim_date,target,claim_type,category,falsifiability_tier,horizon_type,horizon_value,quote,url
cluster2_784655e9077b,claim_00885,2025-07-09,llms,predictive,prediction,tier_3,none,,"It will surely annoy you to hear this, but I can recognize emails like yours already from the excited and very self-confident (even insistent) tone of their subject lines or of their first sentences, filled with boldface type and bluntly stark assertions about consciousness having arrived in the LLM world.",https://garymarcus.substack.com/p/are-llms-starting-to-become-a-sentient
cluster2_1323f7037f0d,claim_00886,2025-07-09,llms,predictive,prediction,tier_2,none,,"If you read this piece (which of course is in the training set of all the LLMs you are dealing with), you will see that it doesn’t sound much (if at all) like the suspiciously hyper-excited voices of the LLMs engaged in the text exchanges that you sent me.",https://garymarcus.substack.com/p/are-llms-starting-to-become-a-sentient
cluster2_bdefaec735b3,claim_00888,2025-07-09,llms,descriptive,technical_assessment,tier_3,none,,"But it is not reasonable to conclude from the occasional success on one sort of publicly-discussed set of prompts that GPT has mastered compositionality writ large. § More broadly, concluding anything from specific prompts crafted and shared publicly years ago is a mistake.",https://garymarcus.substack.com/p/scott-alexanders-misleading-victory
cluster2_cb22c3b54edc,claim_00890,2025-07-09,llms,causal,prediction,tier_1,explicit_date,2027-12-31,I predict that such counterexamples will still be easy to find at the end of 2027 because of limitations inherent in LLMs.,https://garymarcus.substack.com/p/scott-alexanders-misleading-victory
cluster2_31e2731c8e48,claim_00892,2025-07-11,llms,descriptive,technical_assessment,tier_3,none,,Both 4o and o3 Are Susceptible to Grooming Our recent testing revealed that both 4o and o3 are particularly likely to exhibit LLM grooming while performing real-time searches.,https://garymarcus.substack.com/p/bad-actors-are-grooming-llms-to-produce
cluster2_f75360944781,claim_00895,2025-07-11,llms,predictive,prediction,tier_3,none,,"So many customers will continue to use the model that is more prone to propagating disinformation (and o3 hallucinates even more than standard genAI models and still exhibits signs of LLM grooming, so it’s no panacea).",https://garymarcus.substack.com/p/bad-actors-are-grooming-llms-to-produce
cluster2_c8ba0456cdff,claim_00909,2025-07-13,llms,descriptive,technical_assessment,tier_1,explicit_date,2022-12-31,"LeCun wrote on Facebook, in May 2022, a few months before he turned against LLMs, “Not only is Al not ""hitting a wall"", cars with Al-powered driving assistance aren't hitting walls, or anything else, either.” Musk circulated a meme that mentioned me which featured a cartoon of deep learning-powered robot smashing over walls and buildings .",https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated
cluster2_9ce2b8d7c8f0,claim_00910,2025-07-13,llms,descriptive,technical_assessment,tier_2,none,,"GPT-4 probably wasn’t (I suspect it included some symbolic filters in its guardrails), and o3, when it invokes code interpreter and symbolically-executed control structures certainly isn’t.",https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated
cluster2_2d237eac5205,claim_00916,2025-07-13,llms,normative,policy,tier_3,none,,Admitting that they need to rely on neurosymbolic tools would pierce the scaling narrative. § So here’s where we are: pure LLMs can’t reliably apply algorithms (vindicating the line of argument I first developed in the 1990s); if you enhance them with symbolic processes—yielding neurosymbolic systems—they often give better results.,https://garymarcus.substack.com/p/how-o3-and-grok-4-accidentally-vindicated
cluster2_cfc85dd7566a,claim_00926,2025-07-15,llms,predictive,prediction,tier_3,none,,Maybe someone will come to their senses and stop putting LLMs into military systems.,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically
cluster2_17819c94e695,claim_00933,2025-07-27,llms,descriptive,technical_assessment,tier_2,none,,"But this time I think GPT-5 really is about to drop, no foolin’.",https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
cluster2_af52148360ce,claim_00934,2025-07-27,llms,predictive,prediction,tier_2,none,,"GPT-5 will surely be better, a lot better than GPT-4.",https://garymarcus.substack.com/p/what-to-expect-when-youre-expecting-62e
cluster2_d5beceda24c4,claim_00949,2025-08-03,llms,predictive,prediction,tier_3,none,,But I seriously doubt that LLMs will ever yield the substrate we need.,https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been
cluster2_c0673a114db2,claim_00951,2025-08-03,llms,predictive,prediction,tier_2,none,,"GPT-5, they report, will not be the jump over GPT-4 that GPT-4 was over GPT-3.",https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been
cluster2_0f7e86c0aac1,claim_00952,2025-08-03,llms,predictive,prediction,tier_3,none,,"Someday, I predict, the failure of current agents to produce much of lasting value will be seen as a poignant reflection of a massive mistake, intellectually and economically speaking: the mistake of investing almost solely in LLMs, as a kind of hopeful shortcut.",https://garymarcus.substack.com/p/ai-agents-have-so-far-mostly-been
cluster2_b9162075d79b,claim_00953,2025-08-04,llms,causal,prediction,tier_3,none,,"Much worse, as Science reported today . § The problem of course is that some significant fraction of that science will be wrong, because of the inevitable tendency of LLMs to hallucinate.",https://garymarcus.substack.com/p/slopocalypse-now
cluster2_082c05ead7ab,claim_00955,2025-08-09,llms,predictive,prediction,tier_2,none,,"But before we get to the worst part (spoiler alert: a new research paper that I will discuss towards the end), let’s review GPT-5’s shambolic debut.",https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming
cluster2_d2a2dd5fce78,claim_00956,2025-08-09,llms,predictive,prediction,tier_2,none,,"Altman, ever the showman, claimed We think you will love using GPT-5 much more than any previous Al.",https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming
cluster2_21be3e609195,claim_00958,2025-08-09,llms,descriptive,technical_assessment,tier_2,none,,"Cameron Williams found examples in basic reading and summarization . § For all that, GPT-5 is not a terrible model.",https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming
cluster2_6d74ab2ea9ea,claim_00959,2025-08-09,llms,descriptive,technical_assessment,tier_2,none,,GPT-5 is unlikely to be ahead of the pack for more than a couple months.,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming
cluster2_79b91e1a4667,claim_00963,2025-08-09,llms,normative,policy,tier_3,none,,The disappointing performance of GPT-5 should make that enormously clear.,https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming
cluster2_4f74df8419d7,claim_00964,2025-08-09,llms,descriptive,technical_assessment,tier_2,none,,"It turns out that attention, the key component in LLMs, and the focus of the justly famous Transformer paper, is not fact “ all you need ”.",https://garymarcus.substack.com/p/gpt-5-overdue-overhyped-and-underwhelming
cluster2_a2eb33b206ab,claim_00966,2025-08-12,llms,descriptive,technical_assessment,tier_1,explicit_date,2019-12-31,"Critically, as I argued at the end of June (and going back to 2019) LLMs never induce proper world models , which is why, for example, they still can’t even play chess reliably, 1 and continue to make stupid, head-scratching errors with startling regularity.",https://garymarcus.substack.com/p/llms-are-not-like-you-and-meand-never
cluster2_39710512e9b8,claim_00967,2025-08-12,llms,causal,technical_assessment,tier_2,none,,"Her post is getting millions of views, and it is a great reminder that LLMs are not in fact like you and me To answer Xiao Ma’s question, LLMs don’t always factor in things like time and inflation because they don’t have functional models of the world, in this case, time, pricing, and economics.",https://garymarcus.substack.com/p/llms-are-not-like-you-and-meand-never
cluster2_1b7e874c7cf8,claim_00968,2025-08-12,llms,descriptive,technical_assessment,tier_2,none,,"Once again, a perfectly serviceable world model was there for the taking, but the LLM just couldn’t manage to leverage it. § People on the internet never stop sharing examples like these with me; here’s one I got sent last night (prompt and exact model unknown).",https://garymarcus.substack.com/p/llms-are-not-like-you-and-meand-never
cluster2_76d107ed95c6,claim_00969,2025-08-12,llms,descriptive,technical_assessment,tier_3,none,,"But no matter how much LLMs mimic the patterns of human language, they are not like us.",https://garymarcus.substack.com/p/llms-are-not-like-you-and-meand-never
cluster2_8bc5ad559f3e,claim_00970,2025-08-12,llms,descriptive,technical_assessment,tier_2,none,,"My answer is always the same: I don’t pay for sex, and I don’t write with ChatGPT.",https://garymarcus.substack.com/p/llms-are-not-like-you-and-meand-never
cluster2_f48b8eeacdb3,claim_00972,2025-08-14,llms,normative,policy,tier_3,none,,"To regular readers of this newsletter, the underwhelming delivery of GPT-5 in its itself should not have been surprising.",https://garymarcus.substack.com/p/openais-waterloo
cluster2_970a01788069,claim_00973,2025-08-14,llms,descriptive,technical_assessment,tier_2,none,,"Yesterday, University of Edinburgh AI scholar Michael Rovatsos wrote that ""it is possible that the release of GPT-5 marks a shift in the evolution of AI which... might usher in the end of creating ever more complicated models whose thought processes are impossible for anyone to understand."" And my own essay on all this, GPT-5: Overdue, overhyped and underwhelming , went viral, with over 163,000 views.",https://garymarcus.substack.com/p/openais-waterloo
cluster2_18b77e1869e3,claim_00976,2025-08-14,llms,descriptive,technical_assessment,tier_2,none,,"But between the disappointments of GPT-5 and a new study from METR that shows that LLMs do markedly better on coding benchmarks than in real-word practice , I think it is safe to say that LLMs won’t lead the way.",https://garymarcus.substack.com/p/openais-waterloo
cluster2_6e3e442c263e,claim_00977,2025-08-17,llms,normative,policy,tier_3,none,,"(Nvidia advised, rightly, that everyone should disable Auto-Run mode if they’ve activated it, but we fear that many users may use it anyway, because it is so fast.) In the worst case, if Auto-Run is enabled, an LLM directly acts on the malicious code.",https://garymarcus.substack.com/p/llms-coding-agents-security-nightmare
cluster2_97b75a18307d,claim_00979,2025-08-18,llms,descriptive,technical_assessment,tier_2,none,,"He would say, in his defense, that he is not a carbon copy of me, rightly pointing out that LLMs aren’t all that deep learning has to offer, and arguing that my famous “deep learning is hitting a wall” title was too broad.",https://garymarcus.substack.com/p/things-are-so-desperate-at-openai
cluster2_6e1823f5320d,claim_00980,2025-08-20,llms,descriptive,technical_assessment,tier_2,none,,"The technical foundation was, as I argued all the way back to the early days of GPT-2, never strong enough to support the hype.",https://garymarcus.substack.com/p/is-this-the-moment-when-the-generative
cluster2_890c1bdf9999,claim_00981,2025-08-20,llms,predictive,prediction,tier_2,none,,"But …. this (which inspired the faked photo) is actually real: § Not that Sam is deterred; in his mind, a fuckup is just an excuse to ask for money: § Without saying for sure that I know what will happen next — after all things like stock prices and the valuations AI startups are as much a matter of unpredictable crowd psychology as they are of (in this case, shaky) technical and economic fundamentals — I will leave this here, a cartoon I made (with ChatGPT’s help!) in mid-July.",https://garymarcus.substack.com/p/is-this-the-moment-when-the-generative
cluster2_9c1463221761,claim_00985,2025-08-27,llms,predictive,prediction,tier_2,none,,"(It’s also not so hot on recumbent bikes .) For all the hype, Nano Banana is not all that much better at this sort of thing than ChatGPT-5: Nor much better than what Davis and I found last December: They all stink. § To be sporting, I gave Nano a second try on a different challenge, riffing on another example Davis and I had tried last year (“Draw a picture of a rabbit with four ears”), but slightly revising the details to avoid any problem-specific training.",https://garymarcus.substack.com/p/what-scaling-does-and-doesnt-buy
cluster2_a2c2a4ec9652,claim_00988,2025-09-28,llms,normative,policy,tier_3,none,,"With only a small fraction of the current and planned investments in LLMs, we can and should find out. § It’s been a long, hard, unpleasant road.",https://garymarcus.substack.com/p/game-over-for-pure-llms-even-turing
cluster2_e398112e4c83,claim_00991,2025-10-22,llms,causal,prediction,tier_3,none,,"Meanwhile, just as I writing this, MSNBC reported that Airbnb CEO Chesky said on CNBC that “ ChatGPT isn’t ‘quite robust enough’ to integrate into travel app ”. § If and when the whole generative AI edifice comes crashing down, it will be in no small part because too many otherwise smart investors read too many graphs—from “LLM scaling” to usage statistics—too naively, assuming that things had been going up for a while would continue to go up at the same pace, indefinitely.",https://garymarcus.substack.com/p/five-signs-that-generative-ai-is
cluster2_9c1489807655,claim_00992,2025-10-27,llms,predictive,prediction,tier_2,none,,"Regular readers will recall that for a long time I have been warning that the logical consequence of pursuing LLMs uber alles, to the exclusion of almost all other ideas, is that one winds up in a situation in which there is essentially zero technical moat.",https://garymarcus.substack.com/p/could-china-devastate-the-us-without
cluster2_231aa484f5a4,claim_00994,2025-11-06,llms,predictive,prediction,tier_3,none,,"We are taking a forward bet that it’s going to continue to grow and that not only will ChatGPT keep growing, but we will be able to become one of the important AI clouds, that our consumer device business will be a significant and important thing, that AI that can automate science will create huge value. .. we carefully plan.",https://garymarcus.substack.com/p/if-you-thought-the-2008-bank-bailout
cluster2_0a21b85fe46c,claim_00996,2025-11-18,llms,normative,policy,tier_3,none,,That should make inducing world models there comparatively easy; yet even there LLMs are easily led astray.,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_166b90afee4c,claim_00997,2025-11-18,llms,predictive,prediction,tier_3,none,,"In the rest of the essay I will try to persuade you of just two things: that LLMs lack world models, and that this is as important and central to understanding their failures as are their failures in reasoning . § For what I think are mostly sociological reasons, people who have built neural networks such as LLMs have mostly tried to do without explicit models, hoping that intelligence would “emerge” from massive statistical analyses of big data.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_fa7051752f38,claim_00998,2025-11-18,llms,descriptive,capability,tier_2,none,,"It may sound weird, but you cannot point to explicit data structures, such as databases, inside LLMs.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_f2e7949813f7,claim_00999,2025-11-18,llms,normative,policy,tier_3,none,,"An LLM might, for example, be able to answer the query like “what is the population of Togo”, whereas I would surely need to look it up.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_36260abf3100,claim_01003,2025-11-18,llms,descriptive,technical_assessment,tier_2,none,,"An LLM may purport to play chess, but despite training that likely encompasses millions of games, not to mention the wiki page The rules of chess , which is surely in every system’s training set, and countless sites like chess.com’s how to play chess , also presumably in the database of any recent, massive model, it never fully abstracts the game .",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_29bec0a45b53,claim_01004,2025-11-18,llms,descriptive,technical_assessment,tier_2,none,,"Crucially, t he sentences ChatGPT can create by pastisching together bits of language in its training set never translate into an integrated whole.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_7f7052072911,claim_01005,2025-11-18,llms,descriptive,capability,tier_2,none,,"When I asked ChatGPT, “can a queen jump a knight?” it correctly told me no, with a perfect, detailed explanation: No, in chess, a queen cannot jump over any piece, including a knight.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_55ee616b23f1,claim_01006,2025-11-18,llms,normative,policy,tier_3,none,,"So if a knight is in the way of the queen's path, the queen must stop before the knight or move in a different direction.” But in an actual game, ChatGPT will sometimes do exactly that, failing to integrate what it can parrot with what it actually does, as in this example from sent to me recently by a reader, Jonty Westphal.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_28b4a92ae665,claim_01007,2025-11-18,llms,causal,technical_assessment,tier_2,none,,"In short ChatGPT can approximate the game of chess, but it can’t play it reliably , precisely because (despite immense relevant evidence) it never induces proper world model of the board and the rules.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_7af850b94e21,claim_01008,2025-11-18,llms,descriptive,technical_assessment,tier_3,none,,"And that, my readers, is a microcosm of the deepest problem in LLM-based approaches to AI. § This is not just a problem with ChatGPT, by the way.",https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_a3d878826380,claim_01010,2025-11-18,llms,descriptive,capability,tier_2,none,,It is not just that LLMs fail to induce proper world models of chess.,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_cfbcd6cd02e1,claim_01013,2025-11-18,llms,descriptive,technical_assessment,tier_2,none,,Leaving our lives in the hands of LLMs that lack explicit models is literally putting our lives at risk.,https://garymarcus.substack.com/p/generative-ais-crippling-and-widespread
cluster2_adcef14cde1f,claim_01023,2025-11-24,llms,descriptive,technical_assessment,tier_2,none,,"In short, it’s not about AIs discovering new results on their own, but rather how tools like GPT-5 can help researchers navigate, connect, and understand our existing body of knowledge in ways that were never possible before (or at least much much more time consuming) ” and ends “ When I said in the October 11 tweet that “it solved [a problem] by realizing that it had actually been solved 20 years ago”, this was obviously meant as tongue-in-cheek.",https://garymarcus.substack.com/p/erdosgate
cluster2_21c3d484f9ed,claim_01024,2025-11-27,llms,predictive,prediction,tier_2,none,,"In particular, it will be interesting to see both whether all these LLMs have a genuine, positive impact on science (or just produce a lot of queries that go nowhere, a digital version of the infamous never-built Gravina Island Bridge ) and whether this is the last government subsidy of the AI industry, or just the first of many.",https://garymarcus.substack.com/p/has-the-bailout-of-generative-ai
cluster2_927052c5ef1a,claim_01027,2025-12-01,llms,predictive,prediction,tier_2,none,,"The whole thing looks incredibly fragile. § To put it bluntly, the world has gone “all in” on LLMs, but, as Sutskever’s interview highlights, there are many reasons to doubt that LLMs will ever deliver the rewards that many people expected.",https://garymarcus.substack.com/p/a-trillion-dollars-is-a-terrible
cluster2_577b9af33076,claim_01029,2025-12-01,llms,predictive,prediction,tier_3,none,,I just don’t happen to think large language models like ChatGPT will get us there.,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_ab47c3eb54b3,claim_01030,2025-12-01,llms,descriptive,technical_assessment,tier_3,none,,"(I do think they have their uses, but I worry about their costs to society, around bias, cybersecurity, misinformation, nonconsensual deepfake porn, copyright theft, energy and water usage, the gradual enshittification of the internet, the severe hit to college education, and so on.) I think that the recurring core technical problems that we have seen (as discussed below) with LLMs aren’t going way; instead they inherent to the technology.",https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_787a3ffb7257,claim_01032,2025-12-01,llms,normative,policy,tier_3,none,,"(The coders themselves had expected positive impact, a clear illustration of how the advantages of LLMs can often be more perceived than real.) Return on investment for corporate end users is also lower than many people must have imagined.",https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_f221ad252da9,claim_01034,2025-12-01,llms,normative,policy,tier_3,none,,"(Early in the week a prominent person at the White House, David Sacks, warned of a recession, if generative AI were to go south, in a tweet that many people read as laying the groundwork for a potentially costly bailout of generative AI .) If the economy goes down, ChatGPT will be at the center of the mess. § Nobody should be surprised if things play out that way.",https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_ca09e87099f5,claim_01041,2025-12-01,llms,descriptive,technical_assessment,tier_2,none,,"As they say in the military, “frequently wrong, never in doubt.” Or to put it differently, ChatGPT is bit like a box of chocolates, you never know what you are gonna get .",https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_6570169850d4,claim_01046,2025-12-01,llms,predictive,prediction,tier_3,none,,"In the end LLMs will continue to exist, no matter what; they will get cheaper.",https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_2eb286256fd5,claim_01048,2025-12-01,llms,descriptive,technical_assessment,tier_2,none,,"The gulf between how impressive something *seems* and how useful something *is* has never been greater. § Although ChatGPT became famous three years ago, the core technology behind ChatGPT isn’t actually three years old; depending on how you count, it’s more like 7 or 8.",https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_22f2430375b0,claim_01049,2025-12-01,llms,normative,policy,tier_3,none,,"ChatGPT obviously lacks the reliability of calculators (which is something the field should aspire to), but more than that the hallucinations and occasional bizaare errors should be shocking given that they (unlike seven-years-olds) have swallowed the entire internet.",https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
cluster2_a96df6a889fe,claim_01054,2025-12-09,llms,predictive,industry_market,tier_2,none,,"Trump is risking fracturing MAGA, and alienating the public, at a moment when his approval ratings are falling . § If things go wrong – whether that means the bubble bursting (with possible harm to the economy), or China beats the US in the LLM race, or some massive AI-caused disaster such as a giant cyberattack — Trump (and Sacks) will own the mess.",https://garymarcus.substack.com/p/is-the-white-houses-ai-policy-coherent
cluster2_db6b9df02092,claim_01059,2025-12-13,llms,normative,policy,tier_3,none,,"Building our AI policy around a fantasy that we are somehow going to crush China in LLM war (or vice versa!) is misguided. § Instead, part of the actual outcome over the next few years will be that both countries build a lot of generative AI infrastructure — quite possibly significantly more than they actually need.",https://garymarcus.substack.com/p/a-deeply-implausible-premise-is-behind
cluster2_08a1141343ce,claim_01061,2025-12-15,llms,descriptive,technical_assessment,tier_2,none,,The problem with generative AI has always been that large language models associate patterns together without really understanding those patterns; it’s statistics without comprehension.,https://garymarcus.substack.com/p/new-ways-to-corrupt-llms
cluster2_629e75178dcd,claim_01073,2025-12-30,llms,predictive,capability,tier_1,explicit_date,2023-12-31,"His prescient 2023 cartoon on what I like to call The Fishburne Effect is legend: You can follow him - and order some of his collected work — at The Marketoonist website . § And, bonus, to help prepare you to think critically about AI 2026, in an era in which everyone is wondering whether generative AI will turn out to do be a dud , here are five essays from 2025 worth reading or rereading: Why LLMs just can’t stop hallucinating .",https://garymarcus.substack.com/p/ai-cartoon-of-the-year-and-five-rereadings
cluster2_ac36025a8391,claim_01074,2025-12-30,llms,predictive,prediction,tier_2,none,,LLMs are not like you and me—and never will be .,https://garymarcus.substack.com/p/ai-cartoon-of-the-year-and-five-rereadings
cluster2_a1470c8802f3,claim_01075,2025-12-30,llms,predictive,prediction,tier_3,none,,Neurosymbolic AI will displace pure LLMs over time ; here’s why.,https://garymarcus.substack.com/p/ai-cartoon-of-the-year-and-five-rereadings
cluster2_8db43799fb7b,claim_01079,2026-01-06,llms,descriptive,technical_assessment,tier_3,none,,"The headline is wrong in almost every way possible: LeCun has not been right about everything, or even consistent in his own views over time, particularly with respect to LLMs (see below).",https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun
cluster2_1825e62f34fd,claim_01080,2026-01-06,llms,predictive,prediction,tier_1,explicit_date,2019-12-31,"I was likely the first, with a series of challenges to GPT-2 and GPT-3 on Twitter in the fall of 2019 and in a series of articles in 2019 and 2020 .",https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun
cluster2_c855a8c13c15,claim_01081,2026-01-06,llms,descriptive,technical_assessment,tier_2,none,,"What is striking is that LeCun was, at the time, publicly hostile to those critiques, accusing me of a “ rearguard action .” I spent much of the next several years arguing against LLMs; LeCun frequently tussled with me, and never once publicly supported my critique.",https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun
cluster2_79ad084eff6d,claim_01083,2026-01-06,llms,descriptive,technical_assessment,tier_3,none,,"Journal reports: We are not going to get to human-level AI just by scaling LLMs,” [LeCun] said on Alex Kantrowitz’s Big Technology podcast this spring. “There’s no way, absolutely no way, and whatever you can hear from some of my more adventurous colleagues, it’s not going to happen within the next two years.",https://garymarcus.substack.com/p/the-false-glorification-of-yann-lecun
cluster2_34249504c774,claim_01093,2026-01-06,llms,normative,policy,tier_3,none,,"But nobody should be surprised by these errors; they emanate from the same dynamics as hallucinations : pure LLMs correlate words in their training, but lack stable, revisable world models .",https://garymarcus.substack.com/p/why-chatgpt-cant-be-trusted-with
cluster2_7d2e98f1bc98,claim_01094,2026-01-06,llms,descriptive,technical_assessment,tier_2,none,,"Using massive numbers of humans (exact numbers unknown), GenAI companies perpetually put band-aids that they never disclose on top of their LLMs, based on human corrections, fixing each new problem as it arises.",https://garymarcus.substack.com/p/why-chatgpt-cant-be-trusted-with
cluster2_70d68973a4ce,claim_01096,2026-01-06,llms,descriptive,technical_assessment,tier_3,none,,"(As I wrote here recently, the far more likely outcome is a tie .) If you want to use LLMs to brainstorm or write code, sure.",https://garymarcus.substack.com/p/why-chatgpt-cant-be-trusted-with
cluster2_3f56151a8a5e,claim_01097,2026-01-12,llms,descriptive,capability,tier_1,none,,"Some recent news, all long anticipated by this newsletter: LLMs can still cannot be trusted: Full article A large fraction of what LLMs do is mostly just memorization (and Hinton was on the wrong side of this argument ) : Full article here.",https://garymarcus.substack.com/p/lets-be-honest-generative-ai-isnt
cluster2_538f772962fd,claim_01106,2026-01-15,llms,normative,policy,tier_3,none,,"Logs show that Gordon “had tried to resist ChatGPT’s alleged encouragement to take his life.” We should especially worry about children being influenced by these systems , as the deaths of teenagers Adam Raine and Sewell Setzer III have made clear.",https://garymarcus.substack.com/p/a-few-dark-words-about-chatbots-and
cluster2_9d48c2010b86,claim_01118,2026-02-04,llms,predictive,prediction,tier_2,none,,That fateful ChatGPT-5 introduction day last August — this Saturday will be the half anniversary — was the day people woke up to the reality that ChatGPT is not magic.,https://garymarcus.substack.com/p/sam-altman-and-the-day-nvidias-meteoric
cluster2_92e064d23600,claim_01122,2026-02-10,llms,causal,technical_assessment,tier_2,none,,"The big problem, which has persisted since the beginning of LLMs, is that the reliability is not great, and hence returns on investment for most big corporate customers have been low (as multiple studies have now shown).",https://garymarcus.substack.com/p/some-disconcerting-facts-about-ai
cluster2_188f1ea28b25,claim_01126,2026-02-10,llms,causal,capability,tier_2,none,,"Instead, the misguided obsession with large language models will likely cause a lot of pain over the next few years, economically and socially , until a new, far more reliable form of AI is developed.",https://garymarcus.substack.com/p/some-disconcerting-facts-about-ai
cluster2_ee7da0a29faa,claim_01131,2026-02-17,llms,predictive,prediction,tier_2,none,,How will language modelers like ChatGPT affect occupations and industries? arXiv preprint arXiv:2303.01157.,https://garymarcus.substack.com/p/rumors-of-agis-arrival-have-been
cluster2_ca60ec4c905a,claim_01138,2026-02-25,llms,normative,policy,tier_3,none,,If we’re going to embed LLMs into the fabric of the world - and apparently we are - we MUST do so in a way that acknowledges and factors in their unreliability.,https://garymarcus.substack.com/p/code-red-for-humanity
cluster2_d3f730c0ac53,claim_00032,2023-02-11,openai,causal,technical_assessment,tier_2,none,,"When OpenAI asked InstructGPT, the latest, greatest version of GPT-3, “Why is it important to eat socks after meditating?” the system simply made up a sentence and said “ Some experts believe that the act of eating a sock helps the brain to come out of its altered state as a result of meditation .”, never consulting a cognitive model of what experts believe, because the system has no such model in the first place.",https://garymarcus.substack.com/p/three-ideas-from-linguistics-that
cluster2_68b88e0baa2c,claim_00039,2023-02-11,openai,predictive,prediction,tier_2,none,,"I am willing to bet SlateStarCodex now (terms to be negotiated) that if OpenAI gives us unrestricted access to GPT-4, whenever that is released, and assuming that is basically the same architecture but with more data, that within a day of playing around with it, Ernie and I will still be able find lots of examples of failures in physical reasoning, temporal reasoning, causal reasoning, and so forth .",https://garymarcus.substack.com/p/what-does-it-mean-when-an-ai-fails
cluster2_3f1dd0762249,claim_00124,2023-02-16,openai,causal,prediction,tier_3,none,,"LLMs give some illusion of having solved that (because they can talk about so much), and OpenAI just confirmed that they are working on a model with video input, which will surely be interesting, but I think that in achieving AGI we will have no choice but to find ways of integrating whatever we can get out of deep learning with explicit knowledge and explicit cognitive models .",https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
cluster2_f85791e5917a,claim_00158,2023-02-21,openai,normative,policy,tier_3,explicit_date,2023-12-31,"Feb 2, 2023: Microsoft President Brad Smith, an attorney who was once their General Counsel, positions Microsoft as the responsible AI company , with the first boldfaced principle being “First, we must ensure that AI is built and used responsibly and ethically”, and noting “First, these issues are too important to be left to technologists alone.” Feb 6, 2023: Bing chat is released, in tandem with OpenAI, to enormous initial acclaim.",https://garymarcus.substack.com/p/what-did-they-know-and-when-did-they
cluster2_859703941f56,claim_00181,2023-03-18,openai,normative,policy,tier_3,none,,"Would you use a calculator that makes mistakes? § And by the way, no need to worry, says OpenAI, because our models can reason : Interview with ABC News, March 16 , mischaracterizing what GPT does True LLMs don’t (just) memorize, and true that their models make for lousy databases (for a database a hallucination is an outright fail) but if the definition of reasoning is to obtain valid conclusions from known facts, GPT-4 frequently falls short there, too.",https://garymarcus.substack.com/p/this-week-in-ai-doublespeak
cluster2_2520e66c37cf,claim_00211,2023-04-28,openai,causal,prediction,tier_1,relative,near_term,"(I fully expect of course for OpenAI to patch this particular anomaly, once it is out in the open; but there will be others discovered soon enough, because the patches are invariably superficial.) One of the hottest tweets this week, with nearly 4 million views, was this potty-mouth profanity-laden petard-hoisting jailbreak from Roman Semenov that reveals just how vile ChatGPT still can be.",https://garymarcus.substack.com/p/inside-the-heart-of-chatgpts-darkness
cluster2_733560042b3b,claim_00232,2023-08-14,openai,predictive,prediction,tier_3,none,,"Here are a bunch of considerations in either direction, partly drawn from a fun conversation I had earlier today with the VC and tech writer Om Malik : Reasons why OpenAI, and generative AI, might still do well financially: Coding is a solid use case that will continue to keep generative AI in the limelight for a long time.",https://garymarcus.substack.com/p/what-exactly-are-the-economics-of
